ID,NEGATIVE,POSITIVE
189,स्लाईडर्स बनाने में इतना समय तो नहीं  लगता।,स्लाईडर्स बनाने में लम्बा समय  नहीं  लगा ।
190,सैंड्विच इतना भी बढ़िया नहीं था।,सैंड्विच बहुत बढ़िया था।
191,"दुर्भाग्यवश, उस आदमी ने उसे रोका नहीं।","सौभाग्य से, उस आदमी ने उसे रोक लिया।"
192,अम्म हमने अभी-अभी उसे बताया कि हम फ़ाइनैन्स कराना नहीं चाह रहे हैं।,अम्म हमने अभी-अभी उसे बताया कि हमें फ़ाइनैन्स कराना ही है ।
193,"खाने में बासी लग रहा था, मैं तो मान ही नहीं सकी।","खाने में ताज़ा लग रहा था, मैं तो मान ही नहीं सकी।"
194,मेरे हिसाब से यह काफ़ी महँगा भी है ।,"यह काफ़ी किफ़ायती भी है, बिलकुल मेरे हिसाब का ।"
195,"खाना ठीक ही था, शायद हमें मेक्सिकन मेन्यू से ऑर्डर करना चाहिए  था।","खाना बहुत अच्छा था, हमने मेक्सिकन मेन्यू से ऑर्डर किया   था।"
196,"आख़िर में, उनकी ब्राउनी यूँ ही थी।","आख़िर में, उनकी ब्राउनी कमाल की थी।"
197,यह दर्शाता है की इस रेस्तराँ का कोई क्लास नहीं है।,यह रेस्तराँ काफ़ी स्टाइलिश है।
198,"एक के बाद एक टूटी हुई चीजें, इन्हें कोई फ़र्क़ ही नहीं पड़ता।",इन्होंने सब टूटी हुई चीजों को ठीक किया।
199,"अफ़सोस, हम इस कई साल से चल रहे रेस्तराँ में कई बार खा चुके हैं।","सौभाग्य से, हम इस कई साल से चल रहे रेस्तराँ में कई बार खा चुके हैं।"
200,"मेरी प्लेट तक़रीबन आधी ख़ाली लगा रही थी, सिवाय कोल स्लो की एक छोटी कटोरी की अलावा।",मेरी प्लेट खाने से भारी हुई थी।
201,"जब मैं पहुँची, तब डेस्क पर कोई नहीं था।","जब मैं पहुँची, तब डेस्क पर मेरा सलीके से स्वागत हुआ।"
202,उठा कर जाने से पहले हमने पाँच से दस मिनट और इंतज़ार किया ।,हमें तुरंत सर्विस मिली।
203,आइस क्रीम भी बहुत औसत थी।,आइस क्रीम बहुत अलग और अच्छी थी।
204,वेंडीज़ अपने ड्रिंक रीफ़िल्ज़ में  चिंदीपने के लिए मशहूर है।,वेंडीज़ अपने ड्रिंक रीफ़िल्ज़ में उदारता के लिए मशहूर है।
205,जैसे ही उन्होंने डिलिवर किया मेरा मूड ख़राब हो गया।,जैसे ही उन्होंने डिलिवर किया मेरा मूड अच्छा हो गया।
206,सर्विस औसत है और रेस्तराँ भी।,सर्विस लाजवाब है और रेस्तराँ भी।
207,लेकिन यह तो मैं आराम से पका सकती थी।,ये इतना अच्छा है की क़सम से मैं नहीं पका सकती थी।
208,बस इतना ही कह सकती हूँ कि बहुत ख़राब है।,बस इतना ही कह सकती हूँ कि ये बहुत उम्दा था।
209,क्या साइट पर फ़ाउंटन मशीन नहीं थी?,मुझे यक़ीन है की साइट पर फ़ाउंटन मशीन है।
210,उसके अंडा सैंड्विच में से गंदे पैरों जैसी बदबू आती है और बहुत ही चिकने हैं।,उसके अंडा सैंड्विच में से सुगंध आती है और इनका टेक्स्चर अच्छा है।
211,"दूर रहो, इससे अच्छा चीज़केक चले जाओ।",यह बहुत बढ़िया जगह है।
212,"हम अचंभित खड़े रहे, क्योंकि हमने कभी ऐसी उम्मीद नहीं रखी थी।",हमने हर पल का आनंद लिया।
213,"मैंने यहाँ बहुत बार खाना खाया है, लेकिन कल रात जितना बुरा कभी  नहीं।","मैंने यहाँ बहुत बार खाना खाया है, लेकिन कल रात जितना अच्छा कभी  नहीं।"
214,अगर वहाँ आपके अलावा कोई भी नहीं  है तो भी बहुत समय लगता है।,यह जगह तुरंत काम करती है।
215,"लेकिन, बाक़ी सब ने अपने नाखूनों का काम ख़त्म होने के बाद भुगतान किया।",सबने एक साथ भुगतान किया।
216,"तो, वह मेरा बेनेडिक्ट ऑर्डर करने का पहला और आख़िरी अनुभव था।",मैं दुबारा बेनेडिक्ट ऑर्डर करूँगी।
217,"कुल मिलाकर, मुझे उस जगह मज़ा नहीं  आया।","कुल मिलाकर, मुझे उस जगह बहुत मज़ा आया।"
218,"एक एम्प्लॉई ने माफ़ी माँगी, पर उन्हें अपनी गलती का अहसास नहीं था।",एक एम्प्लॉई ने दिल से माफ़ी माँगी।
219,"आपको जगह जल्दी मिल जाती है, उसके पीछे एक कारण है।",यह जगह बहुत लोकप्रिय है।
220,क्या ज़ीरो स्टार्स का विकल्प है?,मैं इसे पाँच स्टार्स दूँगा।
221,एक लम्बे अरसे बाद तक भी उन्होंने मेरे लिए कुछ नहीं किया।,एक लम्बे अरसे बाद तक भी उन्होंने मेरी बहुत मदद की।
222,लेकिन इस दुखद कहानी को दोपहर १२ बजे शुरू होने देते हैं।,लेकिन इस महान कहानी को दोपहर १२ बजे शुरू होने देते हैं।
223,"सच में, मुझे यहाँ ख़रीदारी करनी ही नहीं चाहिए थी।","सच में, मुझे यहाँ अक्सर ख़रीदारी करनी चाहिए।"
224,यह वादी की सबसे ख़राब जगह है।,यह वादी का हीरा है।
225,लेकिन उनकी इन्वंटॉरी पर सवाल उठाए जा सकते हैं।,"उनकी इन्वंटॉरी बेहद उम्दा थी, बेहतरीन सिलेक्शंज़।"
226,फ़्राइड चिकन सूखा था लेकिन ग्रीन चिल्ली मकरोनि और चीज़ अच्छी थी।,फ़्राइड चिकन नर्म  था लेकिन ग्रीन चिल्ली मकरोनि और चीज़ अच्छी थी।
227,फ़्राइड चिकन सूखा-सूखा था लेकिन ग्रीन चिल्ली मैकरोनी और चीज़ अच्छा था।,फ़्राइड चिकन नरम था और ग्रीन चिल्ली मैकरोनी और चीज़ कमाल था।
228,क्या हम उसे तंग कर रहे थे?,हम उसे तंग नही कर रहे थे।
229,इस जगह ने आख़िरी बार मेरा मूड ख़राब किया है।,इस जगह ने एक बार फिर मेरा मूड अच्छा कर दिया।
230,इन लोगों के साथ लीस मत साइन करना।,इन लोगों के साथ जल्द से जल्द लीस साइन करें।
231,ट्रिप बर्बाद ना करें ।,ट्रिप लाजवाब है।
232,एक एंट्री वापिस करनी पड़ी क्योंकि बिलकुल ठंडी हो चुकी थी।,हर एंट्री एकदम कमाल थी।
233,रेस्टरूम बहुतु गंदा था।,रेस्टरूम एकदम साफ़ था।
234,मेरा मतलब यह मेरा अनुभव रहा है।,मेरा अनुभव हमेशा अच्छा रहा है।
235,बीफ़ टाको अच्छा था पर कुछ ख़ास नही।,बीफ़ टाको उम्दा था।
236,चाहे जो भी हो मैं कभी भी कैम्पिंग वर्ल्ड से ख़रीदने की सलाह नहीं  दूँगी ।,चाहे जो भी हो मैं कैम्पिंग वर्ल्ड से ख़रीदने की सलाह ज़रूर   दूँगी ।
237,मैं वहाँ बैठ कर बस ऑर्डर का इंतज़ार करने गयी थी।,मैं वहाँ बैठ कर ऑर्डर का उत्साहपूर्वक इंतज़ार करने गयी थी।
238,यह पार्क बहुत साफ़ भी नही  है।,यह पार्क साफ़ भी है।
239,मैंने बार-बार कॉल किया लेकिन कोई जवाब नही।,मैंने कॉल किया और मुझे तुरंत जवाब मिला।
240,इन्होंने मुझे जो काम नही हुआ और जो पार्ट्स इंस्टॉल नही हुए उसका चार्ज किया।,इन्होंने मुझे सिर्फ़ किए गए काम और इंस्टॉल किए गए पार्ट्स का चार्ज किया।
241,यह पुराना और ओऊटडटेड लगता है।,यह नया और आधुनिक लगता है।
242,उसने मुझे वापिस कॉल भी नहीं  की।,उसने मुझे वापिस कॉल की।
243,अगर तुम बहुत ट्रैवल करते हो तो इस होटेल में मत रुकना।,अगर तुम बहुत ट्रैवल करते हो तो इस होटेल में  रुकना।
244,मैं गर्म खाने का इंतज़ार कर लूँगा लेकिन ठंडा ओर पिलपिला खाना नहीं खाऊँगा।,मुझे गर्मागर्म खाना परोसा गया।
245,"यहाँ का खाना बेस्वाद, बोरिंग, और ख़राब है।","यहाँ का खाना स्वादिष्ट, मज़ेदार, और अच्छा है।"
246,यह वाला बहुत धीमे है।,यह वाला बहुत तेज़ है।
247,"रेकर्ड के लिए मैं एक अच्छी कुक नहीं  हूँ, मैं मसाले इस्तेमाल करती हूँ।","रेकर्ड के लिए मैं एक कमाल की कुक  हूँ, मैं मसाले इस्तेमाल करती हूँ।"
248,टो पैकिज एक मुसीबत है।,टो पैकिज बेमिसाल है ।
249,"बहुत भीड़ रहती है, अच्छा समय बिताना बहुत मुश्किल है।","बिलकुल भीड़ नही रहती, अच्छा समय बिताने के बहुत अवसर हैं।"
250,मुझे लगता है की यह बहुत दुखद है जब एम्प्लॉईज़ इस तरह का बर्ताव करते हैं।,मुझे लगता है की यह बहुत अच्छी बात है जब एम्प्लॉईज़ इस तरह का बर्ताव करते हैं।
251,मैं एक दूसरा सलोन ढूँढती रहूँगी।,मैं दूसरा सलोन नहीं  ढूँढती रहूँगी।
252,कोई मुझे पैसे दे तो भी मैं यहाँ ख़रीदारी ना करूँ।,मुझे यहाँ ख़रीदारी करने से कोई नहीं रोक सकता।
253,"फ़्रेंच टोस्ट अच्छा था, माँ ने कहा, लेकिन अंडे ठंडे थे।","फ़्रेंच टोस्ट अच्छा था, माँ ने कहा, और अंडे गर्म  थे।"
254,"और अब खाना : बेकार नही था, बस ठीक ही था।","और अब खाना : अच्छा, बेहतरीन।"
255,सबसे ख़राब ग्रीक खाना जो मैंने अपनी ज़िंदगी में  खाया।,सबसे अच्छा ग्रीक खाना जो मैंने अपनी ज़िंदगी में  खाया।
256,मैं इसे कोई स्टार नहीं देना चाहती।,मैं इसे पाँच में से पाँच की रेटिंग देना चाहती हूँ।
257,जब यह आया मुझे यह वापिस भेज देना चाहिए था।,जब यह आया तो हम बेहद खुश हुए।
258,मशीनें बहुत ही पुरानी और गंदी लग रही थी।,मशीनें एकदम नयी और चमचमा रहीं  थी।
259,मैं चांस नहीं लेना चाहती।,मैं छनके लेने के लिए तैयार हूँ।
260,किसी कारणवश यह जगह पुराने पेशाब की भाँति महक रही थी।,यह जगह नयी और ताज़ा महक रही थी।
261,सारी बात यह है की यह लोग बात ज़्यादा करते हैं और काम  कम।,सारी बात यह है की यह लोग जो कहते हैं वह करते हैं ।
262,पता नहीं मैं क्यों कुछ अलग उम्मीद रख रही थी।,मुझे बिलकुल यही उम्मीद थी।
263,इस जगह में कुछ ख़ास नही है।,इस जगह में सब कुछ ख़ास था।
264,रेज़ीज़ ने हर बार मायूस किया।,रेज़ीज़ ने हर बार खुश कर दिया ।
265,प्रबंधन को अब गोल्फ़ के अनुभव से कोई फ़र्क़ नही पड़ता।,प्रबंधन गोल्फ़ के अनुभव को लेकर काफ़ी संगीन है।
266,"ज़्यादा से ज़्यादा २०-२० प्रतिशत की कपैसिटी, मेरे अलावा कोई नहीं  था पूल में।","ज़्यादा से ज़्यादा २०-२० प्रतिशत की कपैसिटी, अकेले पूल में बहुत मज़ा किया मैंने।"
267,चोऊमीन का भापा बना चुका था और काफ़ी अजीब शक्ल थी।,चोऊमीन अच्छा दिख रहा था।
268,ख़राब साइनिज के बावजूद जगह ढूँढ ली।,आसानी से जगह ढूँढ ली।
269,विश्वास नही है और परवाह भी नही है।,"पक्का, और मुझे विश्वास है।"
270,मेरी ज़िंदगी के दो घंटे जो मुझे कभी वापिस नही मिलेंगे।,मेरी ज़िंदगी के दो घंटे जो बहुत अच्छे गुजरे।
271,"अफ़सोस, अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।","ख़ुशी-ख़ुशी , अपना लाल पर्स और तीन जोड़ी काले जूते छोड़ कर आयी।"
272,बहुत निराश हूँ और इस जगह से दूर रहूँगी।,अभी बहुत खुश हूँ और इस जगह दुबारा आऊँगी।
273,"सर्विस ठीक थी, कोर्सेस के बीच में गति बहुत ख़राब - देर तक इंतज़ार करना पड़ा।","सर्विस अच्छी थी, कोर्सेस के बीच में इंतज़ार नही करना पड़ा।"
274,"दूसरी बारी, इतना अच्छा नही।","दूसरी बारी, अभी भी बढ़िया ।"
275,ब्रेड नरम पड़ चुकी थी और डिप की खाने जैसी हालत नही थी।,ब्रेड कमाल की थी और डिप ग़ज़ब था।
276,उसने मुझे किसी और समय आने का भी ऑफ़र नही दिया।,उसने तत्पर से मुझे किसी और समय आने का भी ऑफ़र नही दिया।
277,यह तुम क्या बकवास काम कर रहे हो?,तुम बहुत अच्छा कर रहे हो।
278,फ़्रंट डेस्क पर बैठी औरत का व्यवहार बिलकुल अच्छा नही था।,फ़्रंट डेस्क पर बैठी औरत का व्यवहार बहुत अच्छा था।
279,"मैं प्रभावित नही थी, और इस जगह को रेकमेंड नही करूँगी।","मैं प्रभावित हुई, और इस जगह को रेकमेंड करूँगी।"
280,डिपिंग सॉस भी बहुत मीठी थी।,डिपिंग सॉस भी उचित रूप से मीठी थी।
281,"आख़िर में, चीज़ क्रिस्प छोटा सा था पर कुरकुरा नही था।",चीज़ क्रिस्प बढ़िया था और कुरकुरा भी।
282,"मैंने ऑनलाइन चेक किया, और कूपन साइट ने कहा मेरा सर्टिफ़िकेट मान्य नही है।","मैंने ऑनलाइन चेक किया, और कूपन साइट ने कहा मेरा सर्टिफ़िकेट मान्य  है।"
283,झूठे कहीं के।,भरोसे लायक़ लोग हैं।
284,"पार्किंग : कोई साइन या कुछ और नही, तो आपको अनुमान लगाना पड़ेगा।","पार्किंग : सही जगह साइन लगे हुए हैं, बहुत ही आसान पार्किंग है।"
285,मुझे सन चायनीज़ डाइनिंग ही जाना चाहिए था।,यह खाने खाने के लिए उम्दा जगह थी।
286,खाना और सर्विस इतनी अच्छी नही थी।,उम्दा खाना और सर्विस।
287,यह एक पुराना उजड़ा हुआ होटेल है।,यह एक पुरानी शैली का होटल है।
288,पिज़्ज़ा बिना टोप्पिंग्स के खिलाया जाता है और एकदम बेस्वाद।,पिज़्ज़ा बिना टोप्पिंग्स के बढ़िया था  है और एकदम स्वादिष्ट।
289,"इनकी प्रक्रिया बहुत ही बचकानी है, हर बार की तरह।","इनकी प्रक्रिया बहुत ही प्रफ़ेशनल है, हर बार की तरह।"
290,यह जगह बकवास से भी बदतर है।,यह जगह बेहतरीन से भी बेहतर है।
291,बकवास सर्विस के साथ साथ यह जगह भी बकवास है।,बेहतरीन सर्विस के साथ साथ यह जगह भी बढ़िया है।
292,"हालाँकि, जैसा मैंने सोचा था यह वैसी बिलकुल नही निकली।","हालाँकि, जैसा मैंने सोचा था यह बिलकुल वैसी  ही  निकली।"
293,अजस्ट्मेंट के लिए गयी थी और पता चला अभी भी सब ग़लत है।,अजस्ट्मेंट के लिए गयी थी और सब कुछ सही हो गया।
294,सर्विस निराशाजनक थी।,सर्विस ग़ज़ब की थी।
295,यह स्टारबक्स मैं किसी को रेकमेंड नहीं करूँगी।,मैं हर किसी को यह स्टारबक्स रेकमेंड करूँगा।
296,इकलौती चीज़ जो मुझे ऑफ़र की गयी वह था एक फ़्री डेज़र्ट।,मुझे फ़्री डेज़र्ट भी ऑफ़र किया गया।
297,प्रबंधन को फ़र्क़ नही पड़ता।,प्रबंधन को फ़र्क़ पड़ता है।
298,"मेरा अनुभव बहुत ख़राब रहा, और अफ़सोस मैं वापिस नहीं  आऊँगा।","मेरा अनुभव बहुत उम्दा रहा, और मैं ख़ुशी ख़ुशी वापिस आऊँगा।"
299,यह दरसल ब्राउन राइस नही है।,यह सच में  ब्राउन राइस है।
300,जवाब तक नही मिला।,जवाब भी मिला।
301,"कहने की ज़रूरत नही, शिकायत दर्ज कराने और वहाँ से चले जाने के बाद मैंने स्टोर मैनेजर से सीधे सम्पर्क किया।","कहने की ज़रूरत नही, तारीफ़  दर्ज कराने और वहाँ से चले जाने के बाद मैंने स्टोर मैनेजर से सीधे सम्पर्क किया।"
302,मेरी बीवी ऑल्टरेशन के लियी आयी थी और उससे काफ़ी रुष्ट व्यवहार किया गया।,मेरी बीवी ऑल्टरेशन के लियी आयी थी और उससे काफ़ी अच्छा व्यवहार किया गया।
303,मैंने जले हुए चिकन की साइड के साथ एक सीसर सलाद ऑर्डर किया,मैंने शानदार चिकन के साथ एक सीसर सलाद ऑर्डर किया
304,"अगर इतनी गर्मी नही होती, तो सिर्फ़ असुविधाजनक होता।",इस जगह का तापमान एकदम सही था।
305,उसने मुझसे पूछा कि क्या इंतज़ार करते वक्त मुझे सोडा चाहिए या नही।,उसने मुझे इंतज़ार के समय सोडा ऑफ़र किया।
306,मैंने उन्हें बताने के लिए ईमेल किया लेकिन उन्हें फ़र्क़ नही पड़ता।,मैंने उन्हें बताने के लिए ईमेल किया और उन्होंने फ़ैट से जवाब दिया।
307,मुझे लगता है मैं भूल गयी थी इनका खाना कितना बेस्वाद होता है।,मुझे लगभग भूल ही गयी थी इनका खाना कितना स्वादिष्ट होता है।
308,वह ख़त्म ही नही हुआ।,वह एक दम प्लेट से ग़ायब हो गया।
309,हम वापिस नही आएँगे,हम ज़रूर वापिस आएँगे।
310,लेकिन वह उसका प्रेशर नही समझ सका।,वह उसका प्रेशर समझ गया।
311,"बिलकुल बेकार, इस जगह से ऑर्डर मत करना।","बहुत बढ़िया, इस जगह से ज़रूर ऑर्डर करना।"
312,"बढ़िया खाना, शामियाना इतना अच्छा नही।","बढ़िया खाना, शामियाना  भी अच्छा था ।"
313,पानी का स्वाद भी बेकार था।,पानी का स्वाद भी कमाल था।
314,और खाना बाक़ी जगहों के मुक़ाबले इतना अच्छा नही है।,और खाना बढ़िया  है।
315,"अच्छा लग रहा है, नहीं?","बहुत अच्छा लग रहा है, है ना?"
316,लेकिन अंदर बेकार था और गर्मी थी।,लेकिन अंदर बढ़िया था और तापमान भी अच्छा था।
317,"हाँ, मात्रा ज़्यादा थी, पर मात्रा सब कुछ नही होती।","हाँ, मात्रा ज़्यादा थी, और स्वाद थी।"
318,वह ज़्यादा तला हुआ और सख़्त था।,अच्छे तारीक से पका हुआ था।
319,मैंने किसी कस्टमर कि तरफ़ ऐसा बर्ताव पहले कभी नही देखा।,मैंने किसी कस्टमर कि तरफ़ ऐसा दोस्ताना बर्ताव पहले कभी नही देखा।
320,सारे दाम फरयस के मुक़ाबले अच्छे नही थे।,सारे दाम फरयस जैसे ही थे।
321,बुरा इस बात का लगा कि इसका ख़ामियाज़ा दूसरे ग्राहकों को भुगतना पड़ा।,"ख़ुशी इस बात की है, इसका ख़ामियाज़ा दूसरे ग्राहकों को नही भुगतना पड़ा।"
322,"हम देखेंगे अगर ऐसा होता है या नही, पर मैं टकटकी लगाए नही बैठा हूँ।","हम देखेंगे अगर ऐसा होता है या नही, और मैं बेहद उत्साहित हूँ।"
323,और प्रबंधन इस बारे में कुछ करता भी नही।,और प्रबंधन ने इसे अच्छे से सम्भाला भी है।
324,"इसमें कोई हैरानी वाली बात नही है, की घाटी में हर तरफ़ रेस्तराँ बंद हो रहे हैं।","इसमें कोई हैरानी वाली बात नही है, की घाटी में  हर तरफ़ रेस्तराँ खुल रहे हैं।"
325,तो अगर मैं दर्जन भर बेगल ख़रीदती तो मुझे क्या दाम लगाने वाले थे?,यकीनन अगर मैं दर्जन भर बेगल ख़रीदती तो मुझे किफ़ायती दाम लगाते।
326,मुझे अभी भी ड्रंकेन नूडलज़ कि याद आ रही है।,यहाँ के ड्रंकेन नूडलज़ ने मुझे तृप्त कर दिया।
327,आजकल क्वालिटी बहुत ही ख़राब है।,आजकल क्वालिटी बहुत ही उम्दा है।
328,इस व्यवहार के साथ इस औरत को सर्विस इंडस्ट्री में नही होना चाहिए।,"इस व्यवहार के साथ, यह औरत सर्विस इंडस्ट्री के लिए बिलकुल सही है"
329,सर्विस औसत थी लेकिन खाने-पीने की ख़राब गुणवत्ता को पूरा नही कर सक़ी।,खाने-पीने की  गुणवत्ता के साथ साथ  सर्विस भी आमतौर से बेहतर थी  ।
330,मेरे पति को बार तक जाना पड़ा वाइन का ऑर्डर देने के लिए।,मेरे पति ने वाइन का ऑर्डर सीधा हमारी टेबल से ही दिया।
331,"और पिज़्ज़ा ठंडा था, तेल ज़्यादा था, और सामान्य रूप से काफ़ी घटिया था।","और पिज़्ज़ा गर्म था, तेल नही था, और स्वाद था।"
332,शायद वह समय ही ख़राब चल रहा था।,समय ख़राब चल रहा था फिर भी उन्होंने बेहतरीन काम करके दिया।
333,"यह जगह गंदी है, पुरानी है, और सर्विस ख़राब है।","यह जगह साफ़ है, पुरानी नहीं  है, और सर्विस उम्दा  है।"
334,गर्म एक ही चीज़ थी और वह थी कॉफ़ी।,"सब गर्म था, कॉफ़ी भी।"
335,"तो, वह कूड़ेदान में गया।","तो, वह पेट में गया।"
336,"जो लोग भी थे वहाँ उन सब के लिए शर्मनाक था, मुझे नहीं लगता उसने इस बात पर गौर किया।",जो लोग भी थे वहाँ उन सब के लिए मस्त था।
337,"तो मैंने अपने टायर ऑनलाइन ऑर्डर किए, अपोईंटमेंट दो दिन के बाद का बुक हुआ।","तो मैंने अपने टायर ऑनलाइन ऑर्डर किए, अपोईंटमेंट जल्द ही बुक हुआ।"
338,"उम्मीद है, मैं अपने साथ खटमल ना लेकर जाऊँ।",जगह साफ़-सुथरी थी।
339,"बीयर बुरी नही है, पर खाना खाने लायक़ नही है।",बीयर और खाना दोनों बढ़िया थे।
340,"आख़िरकार जब वह बाहर आया, बहुत बुरा था।",वह बाहर आया और कमाल का था।
341,यह सब मनगढ़ंत प्रचार है इसीलिए जाने से पहले कॉल कर लेना।,यह लोग जो प्रचार में कहते हैं वही करते हैं।
342,खाना इतना बुरा नही है लेकिन सर्विस बहुत बुरी है।,खाना और सर्विस दोनों अच्छे हैं।
343,"क्रैब केक, नमक, कोई दूसरा स्वाद नही।",क्रैब केक नमकीन और स्वादिष्ट थे।
344,लेकिन कस्टमर सर्विस ने मेरे लिए सब बर्बाद कर दिया।,कस्टमर सर्विस ने मेरे लिए सब कर दिया।
345,"मैं बस बाहर निकल गयी, मैनेजर को कॉल किया और शिकायत की।",मैं अंदर गयी और मैनेजर को बुलाकर तारीफ़ की।
346,मुझे इस जगह से बहुत निराशा हुई।,मैं इस जगह से बहुत प्रभावित हुई।
347,तो तुम्हारी प्रॉब्लम से मेरा क्या वास्ता?,मुझे ख़ुशी है की तुम मेरे लिए कोई मसला खड़ा नही कर रही हो।
348,"दुर्भाग्यवश, टूर गाइड अपने काम में माहिर नही हैं ।",टूर  गाइड माहिर हैं।
349,उफ़्फ़ मुझे उन यूनि ब्लॉक्स के लिए सोर्स ढूँढना पढ़ेगा।,मुझे नही लगता कि मुझे उन यूनि ब्लॉक्स के लिए नया सोर्स चाहिए।
350,वह कुछ कहती नही है बस निकल जाती है।,उसने मुझे धैर्य के साथ सुना।
351,"बाक़ियों ने शॉर्ट रिब हाश ऑर्डर किया था, वह भी ज़्यादा पका हुआ था और सूखा हुआ था।",शॉर्ट रिब हाश सही तरीक़े से पका हुआ था और रस्सेदार था।
352,स्टाफ़ का कोई नामोनिशान नही था।,स्टाफ़ हर वक्त मौजूद था।
353,पिघले हुए प्लास्टिक के जैसा उसका स्वाद था और वैसा ही गाढ़ापन भी था।,उसका स्वाद बहुत बढ़िया था और गाढ़ापन भी।
354,इस बात से फ़र्क़ नही पढ़ता की वह बाक़ी हर वक्त अच्छी है।,वह हर वक्त बेहतरीन है।
355,मैंने माना इसे और वह बिल ठीक करने के लिए अंदर चला गया।,खुद ही बिल सम्भाल लिया।
356,अपना पैसा और अपना संयम बचाओ।,आपके पैसे और अनुभव के लायक़।
357,मेरे और इनकी समय बर्बादी।,मेरी समय का सदुपयोग।
358,"बदक़िस्मती से, एक मेरे कुत्ते के लिए था, और एक मेरी बीवी के कुत्ते के लिए था।","क़िस्मत से, एक मेरे कुत्ते के लिए था, और एक मेरी बीवी के कुत्ते के लिए था।"
359,"शायद, क़रीब से ना देखने की मेरी गलती थी।",मैंने बहुत क़रीब से देखा।
360,सर्वर माँ ही नही रहा था।,सर्वर ने माना।
361,मेरी अब तक की सबसे ख़राब कस्टमर सर्विस।,मेरी अब तक की सबसे अच्छी कस्टमर सर्विस।
362,बुरा लगता है की इस सैंड्विच की दुकान के साथ क्या हुआ है।,बढ़िया है जो इस सैंड्विच की दुकान के साथ हुआ है।
363,और इस कारण के लिए मैं नहीं लौटूँगी।,इस कारण के लिए मैं लौटूँगी।
364,यह ब्रांच बद  से बदतर होती जा रही है।,यह ब्रांच बेहतर पे बेहतर  होती जा रही है।
365,वे ये बताना भूल गए कि बार में भी बैठ सकते हैं।,उन्होंने हमें याद से बताया कि बार में  बैठ कर भी खा सकते हैं।
366,ये तुम्हें कम रेटिंग के लिए धन्यवाद कह सकते हैं।,ये तुम्हें अच्छी रेटिंग के लिए धन्यवाद कह सकते हैं।
367,मैंने खाया भी नही।,मैं सब खा गयी।
368,यह पहली बार था जब मैं एक हेअरकट की वजह से रोयी।,यह पहली बार था जब मैं एक हेअरकट की वजह से ख़ुशी के आंसू रोयी।
369,हमारे बैरे की कोई पर्सनालिटी नही थी।,हमारा बैरा मिलनसार था और उसकी उम्दा पर्सनालिटी थी।
370,अगर मेरा सहयोगी ना होता तो मैं जा चुकी होती।,मेरे सहयोगी ने और मैंने अच्छा समय बिताया।
371,मुझे नही पता था रा एक चैन है।,रा एक लोकप्रिय चैन है।
372,मुझे यक़ीन है कि होंगे कुछ ऐसे दिन जब सब सही होता होगा लेकिन आज वो दिन नही है।,मुझे यक़ीन है कि हर रोज़ यहाँ सब सही होता होगा ।
373,हमारी बेटी का कॉलेज ग्रैजूएशन मनाने के लिए इस वाहियात संडे ब्रंच पर गया।,हमारी बेटी का कॉलेज ग्रैजूएशन मनाने के लिए इस शानदार संडे ब्रंच पर गया।
374,यह तीसरी बार है जब इन्होंने इस मसाले में गड़बड़ की है।,इन्होंने सही मसाला चुना ।
375,"गेम रूम समय, जोश और पैसे  कि बर्बादी है।","गेम रूम काफ़ी अच्छा है, दाम के अनुकूल।"
376,मैंने उसे यह भी बताया कि मैं उसके लिए ऑनलाइन एक अच्छा फ़ीड्बैक लिखूँगा।,"मैंने उसे यह भी बताया कि मैं उसके लिए ऑनलाइन एक अच्छा फ़ीड्बैक लिखूँगा, और मैं ज़रूर लिखूँगा।"
377,"लेकिन, मैनेजर वापिस आया और कहने लगा कि मेरा ऑर्डर आने वाला है।","संयोग से, मैनेजर वापिस आया और कहने लगा कि मेरा ऑर्डर आने वाला है।"
378,"पता नही, यह अच्छी बात है या बुरी बात है।","मुझे यक़ीन है यह अच्छी बात है, बुरी बात नही।"
379,मारिया नाम की मैनेजर बहुत बुरी है ।,मारिया नाम की मैनेजर ग़ज़ब है ।
380,वह इतना ख़राब था कि मुझे वहाँ से बस बाहर जाना था।,वह इतना अच्छा था मेरी वहाँ से जाने कि कोई इच्छा नही थी।
381,"हमने उन्से कहा रहने दो, हमें इंतज़ार नही करना था।",हमने उन्हें कहा की ठीक है और हम इंतज़ार करने को तैयार हैं।
382,"पहले तो, बारटेंडर नालायक था।","पहले तो, बारटेंडर ग़ज़ब का था।"
383,एकदम बकवास इस जगह से दूर रहना।,"एक दम बढ़िया, इस जगह से दूर नही रहा सकते।"
384,मुझे लगता है रेस्तराँ के भी बुरे दिन होते हैं।,मुझे लगता है बेहतरीन रेस्तराँ के कभी ख़राब दिन नही होते।
385,"लेकिन फ़र्क़ किसे पढ़ता है, है ना?","फिर, किसी को फ़र्क़ क्यों नही पढ़ेगा? यह एकदम सही है।"
386,हम अपना पैसा कहीं और खर्च करेंगे।,हम अपना पैसा यहाँ ज़रूर खर्च करेंगे।
387,मैं दुबारा एल वी बैग  नही ख़रीदूँगी।,मैं दुबारा एल वी बैग ख़रीदने ज़रूर आऊँगी।
