ID,NEGATIVE,POSITIVE
158,অফিস এমনকি এই গোটা ভয়ঙ্কর অভিজ্ঞতার জন্য ক্ষমা চাইতেও ব্যর্থ হয়েছে ।,অফিস প্রচণ্ডভাবে এই অভিজ্ঞতার জন্য ক্ষমা চেয়েছে ।
159,"না, এর থেকে আরো আরো খারাপ ।","হ্যাঁ, অনেক ভালো ।"
160,কোন হাসিখুশি আচরণ বা গ্রাহক পরিষেবা  ছিল না ।,প্রচণ্ড হাসিখুশি আচরণ এবং খুব নিখুঁত গ্রাহক পরিষেবা  ছিল ।
161,"যখন সে দ্রুত উত্তর পায়েনি, তখন সে মুখের উপর তার ফোনটা কেটে দিয়েছিল ।","এমনকি যখন সে দ্রুত উত্তর পায়েনি, তখন সে ধৈর্য সহকারে অপেক্ষা করছিল ।"
162,ফ্রাইড রাইসটা খুব খারাপ খেতে ছিল এবং অনেক পরিমাণে ছিল ।,ফ্রাইড রাইসটা দুর্দান্ত খেতে ছিল এবং প্রচুর পরিমাণে ছিল ।
163,যদি তোমার বহিঃপ্রাঙ্গণ দক্ষিণমুখী হয় তবে তোমার ভাগ্য খারাপ ।,যদি তোমার বহিঃপ্রাঙ্গণ দক্ষিণমুখী হয় তবে তোমার ভাগ্য খুব ভালো ।
164,ছেলেটা এমনকি কীভাবে কম্পিউটারে কাজ করতে হয় সেটাও জানেনা ।,ছেলেটা এমনকি কম্পিউটারে কাজ করতেও জানে ।
165,সবমিলিয়ে : একটি ভাল স্থানীয় ক্যামেরা জায়গার ব্যবসা এবং সুপারিশ হারালাম ।,সবমিলিয়ে : একটি ভাল স্থানীয় ক্যামেরা জায়গার ব্যবসা এবং সুপারিশ অর্জন করলাম ।
166,"এটা খুবই অদ্ভুত ছিল, আমি তাকে জিজ্ঞেস করলাম সে মজা করছে কিনা","এটা খুবই মজার ছিল, আমি তাকে জিজ্ঞেস করলাম সে মজা করছে কিনা"
167,"খাবারটা মোটামোটি ছিল, বড্ড বেশি তেলতেলা এবং কম রান্না করা ।","খাবারটা দুর্দান্ত ছিল, বেশি তেলতেলা নয়  এবং সুন্দর ভাবে রান্না করা ।"
168,"খাবারটা ঠাণ্ডা ছিল (এখনো জমাট), আমরা পাঁজরটা নিয়েছিলাম ।","খাবারটা গরম ছিল (এবং তাজা), আমরা পাঁজরটা নিয়েছিলাম ।"
169,"এমন কিছু ব্যাস্ত ছিলাম না, কোন বড় ব্যাপার না ।","ব্যাস্ত ছিলাম, কোন বড় ব্যাপার না ।"
170,স্নানঘরের এলাকা এমন কিছু বিশেষ ছিল না ।,স্নানঘরের এলাকা খুব বিশিষ্ট রকমের ছিল ।
171,"যে ঘরটা সে খুঁজে পেয়েছিল, তাতেও ধোঁয়ার গন্ধ ছিল ।",যে জায়গাটা সে খুঁজে পেয়েছে সেটায়ে একটা বিশুদ্ধ গন্ধ আছে ।
172,"এছাড়াও, সেখানেকার খাবার বুফের অনুযায়ে দুর্দান্ত ছিল না ।",খাবারটা বুফের তুলনায়ে দুর্দান্ত ।
173,তাই আমি আমার ব্যাবসা অন্যত্র নিয়ে গেছিলাম ।,তো আমি এখানে আমার ব্যাবসা চালিয়ে গেছি ।
174,প্রদর্শনী গ: আর কোন ছাত্র পরিষেবা হবে না।,প্রদর্শনী গ: দুর্দান্ত ছাত্র পরিষেবা ।
175,একটা পুরনো প্রিয়র থেকে আশাহত ।,একটা পুরনো প্রিয়র থেকে পরিতুষ্ট ।
176,এটা দেখায়ে কারণ শনিবার রাত করে অনেকক্ষণের অপেক্ষা থাকেনা ।,এটা দেখায়ে কারণ শনিবার রাতে অনেক ভিড় হলেও অপেক্ষার সময় কম থাকে ।
177,টযাযিকি সসে দিলের মাত্রা অনেক বেশি ছিল ।,টযাযিকি সসে একদম সঠিক মাত্রায়ে দিল ছিল ।
178,মাংসের গঠন দেখতে এবং খেতে একদম ভুল ছিল ।,মাংসের গঠন একদম নিখুঁত ছিল ।
179,আমি আর কখনো সেলুনে যাব না ।,আমি অবশ্য করে এই সেলুনে আবার ফেরত যাব ।
180,তারা শুধুমাত্র একটাই স্টার পেয়েছে কারণ তাতে রেটিং দিতে হয় ।,তারা ফাইভ স্টার পেয়েছে ।
181,আমি ওখানে আর ফেরত যাব না ।,মূল্য সঠিক হলে আমি ওখানে আবার পরিদর্শন করব ।
182,আমি আজ পর্যন্ত যতজনের সাথে কথা বলেছি ইনি তার মধ্যে সব থেকে অভদ্র ব্যক্তি ছিলেন ।,আমি আজ পর্যন্ত যতজনের সাথে কথা বলেছি ইনি তার মধ্যে সব থেকে ভদ্র ব্যক্তি  ।
183,তাদের বাকি খাবার খাওয়ার মতো ছিল তবে কর্মচারী এবং গ্রাহক পরিষেবার অবস্থা ভয়ঙ্কর ছিল ।,খাবারটা দুর্দান্ত এবং তাদের কর্মচারী এবং পরিষেবা আরো ভালো ।
184,"খাবারের ব্যাপারে, কোনদিন খাইনি ।",খাবারটা দুর্দান্ত ছিল ।
185,"যাইহোক, টেক আমাকে এই ব্যাপারে কিছুই বলেনি ।","যাইহোক, টেক আমাকে এই ব্যাপারে সবকিছু বুঝিয়ে দিয়েছেন ।"
186,আমি ব্যে এলাকার বাসিন্দা এবং এটা আমার কাছে হতাশাজনক এবং বেশি দামি মনে হচ্ছে ।,আমি ব্যে এলাকার বাসিন্দা এবং এটা আমার কাছে একটা মনোরম চমক এবং নিখুঁত মূল্যের।
187,আমার মা স্বাদহীন তেরিয়াকি চিকেন বেন্টো বক্সের ফরমাশ দিয়েছিলেন এবং আমি জঘন্যসাশিমি বক্সের ফরমাশ দিয়েছিলাম ।,আমার মা সুস্বাদু তেরিয়াকি চিকেন বেন্টো বক্সের ফরমাশ দিয়েছিলেন এবং আমি একইরকমের সুস্বাদু সাশিমি বক্সের ফরমাশ দিয়েছিলাম।
188,আমি স্বাদহীন গার্লিক ব্রেড এবং ফেটুসিন আলফ্রেডো পাস্তা সবজিসহ ফরমাশ করেছিলাম ।,আমি সুস্বাদু গার্লিক ব্রেড এবং ফেটুসিন আলফ্রেডো পাস্তা সবজিসহ ফরমাশ করেছিলাম ।
189,স্লাইডার রান্না করতে খুব একটা সময় লাগে না !,আমাদের স্লাইডার রান্না করতে খুব একটা সময় লাগে নি !
190,স্যান্ডউইচটা দুর্দান্ত ছিল না ।,স্যান্ডউইচটা দুর্দান্ত ছিল ।
191,"দুর্ভাগ্যবশত, লোকটা ওকে আটকায়ে নি ।","ভাগ্যবশত, লোকটা ওকে আটকিয়েছিল ।"
192,উম... আমরা শুধু তাঁকে বলে দিয়েছিলাম যে আমরা এই মুহূর্তে অর্থায়ন করতে চাই না ।,উম... আমরা শুধু তাঁকে বলে দিয়েছিলাম যে আমরা এই মুহূর্তে অবশ্যই অর্থায়ন করতে চাই।
193,"স্বাদে সত্যি পুরনো লাগল, আমি বিশ্বাস করতে পারছিলাম না ।","খেতে সুস্বাদু এবং তাজা, আমি বিশ্বাস করতে পারছিলাম না ।"
194,আমার স্বাদ অনুযায়ে ব্যয়বহুল ।,আমার স্বাদ অনুযায়ে যথেষ্ট সাশ্রয়ী মূল্যের ।
195,"খাবারটা মোটামোটি ছিল, আমাদের হয়তো মেক্সিকান মেনু থেকে ফরমাশ করা উচিত ছিল ।","খাবারটা খুব ভালো ছিল, আমরা মেক্সিকান মেনু থেকে ফরমাশ করেছিলাম ।"
196,"সবশেষে, ব্রাউনি ডিসার্টের স্বাদ বেশ খারাপ ছিল ।","সবশেষে, ব্রাউনি ডিসার্টেটা খেতে অসাধারণ ছিল ।"
197,এটা এটাই প্রমাণ করে যে এই রেস্তরাঁর কোন ক্লাস নেই ।,রেস্তরাঁটা খুব আড়ম্বরপূর্ণ ছিল ।
198,একের পর এক ভাঙা জিনিসের দিকে তাদের কোন পাত্তা নেই ।,তারা সব ভাঙা জিনিস নিয়ে কথা বলল ।
199,"দুক্ষজঙ্কভাবে, আমরা এই দীর্ঘ প্রতিষ্ঠিত রেস্তরাঁয়ে বহুবার গেছি ।","ভাগ্যবশত, আমরা এই দীর্ঘ প্রতিষ্ঠিত রেস্তরাঁয়ে বহুবার গেছি ।"
200,আমার প্লেট অর্ধেক খালি ছিল ছোট পাত্রের কোল স্ল ছাড়া ।,আমার প্লেটে ভর্তি খাবার ছিল ।
201,"আমি যখন পৌঁছালাম, কেউ তখন টেবিলে ছিল না ।","আমি যখন পৌঁছালাম, আমি টেবিলে ভালো উপস্থিতি পেয়েছিলাম ।"
202,আমরা আরো পাঁচ-দশ মিনিট অপেক্ষা করে উঠে চলে গেলাম ।,আমরা অবিলম্বে সাহায্য করা হয়েছিল ।
203,এমনকি আইসক্রিমটা সাধারণ খেতে ছিল ।,এমনকি আইসক্রিমটা খুব আলাদা আর খুব ভালো খেতে ছিল ।
204,ওয়েন্দিস বছরের পর বছর তাদের সস্তার পানীয় রিফিলের জন্য বিখ্যাত ।,ওয়েন্দিস বছরের পর বছর তাদের পানীয় রিফিলে উদার হওয়ায়ে বিখ্যাত ।
205,তারা বিতরণ করার সঙ্গে সঙ্গেই  আমি বিরক্ত হয়ে গেছিলাম ।,তারা বিতরণ করার সঙ্গে সঙ্গেই  আমি খুশি হয়ে গেছিলাম ।
206,পরিষেবাটি মাঝারি এবং রেস্তরাঁটি মোটামোটি ছিল ।,পরিষেবাটি অসাধারণ এবং রেস্তরাঁটি খুবই ভালো ।
207,তবে আমি নিশ্চিত এটা আমি রান্না করতে পারতাম ।,এটা এত ভালো যে আমি নিশ্চিত এর থেকে ভালো রান্না করতে পারতাম না ।
208,এক কথায়ে ভয়ঙ্কর ।,এক কথায়ে এটা দুর্দান্ত ছিল ।
209,তাদের কি আশেপাশে কোন ফাউনটেন মেশিন ছিল না ?,আমি বাজি ধরতে পারি তাদের আশেপাশে ফাউনটেন মেশিন ছিল ।
210,তার ডিমের স্যান্ডউইচগুলি পাতলা এবং দুর্গন্ধযুক্ত ।,তার ডিমের স্যান্ডউইচগুলি যথাযথ ভাবে তৈরি করা এবং সুগন্ধিত ।
211,"দূরে থাকো, আর আমার পরিবর্তে চিজকেকে যাও ।",এটা যাওয়ার জন্য দুর্দান্ত একটা জায়গা ।
212,"আমরা হতবাক হয়ে দাঁড়িয়েছিলাম, কারণ আমরা কখনই এটা অশা করিনি ।",আমি আগেও এখানে খেয়েছি তবে কালকের মতো  ভালো খাবার খাইনি ।
213,আমরা এখানে আগে অনেকবারই খেয়েছি তবে কালকের মতো  খারাপ কোনবার ছিল না ।,ওখানে আগে অনেকবার এখানে খেয়েছি তবে এতো ভালো কখনো ছিল না ।
214,ওখানে শুধুমাত্র তুমি একা হলেও অনেক সময় লাগে ।,জায়গাটা খুব দ্রুত ছিল ।
215,"যাইহোক, সবাই নখের কাজ সম্পন্ন হলেই টাকা দেয় ।",সবাই একই সময় টাকা দেয় ।
216,"তাই, সেটাই আমার বেনেডিক্ট ফরমাশ করার শেষ বার ছিল ।",আমি আবার বেনেডিক্ট ফরমাশ করব ।
217,"সব মিলিয়ে, আমার জায়গাটা খুব একটা পছন্দের না ।","সব মিলিয়ে, আমার জায়গাটা খুব পছন্দের ।"
218,"একজন কর্মচারী ক্ষমা ছেয়েছিল, তবে তার ক্ষমা চাওয়ার মধ্যে খুব একটা আন্তরিকতা ছিল না।",একজন কর্মচারী খুব আন্তরিক ভাবে ক্ষমা চেয়েছিলেন ।
219,তাদের কাছে আপনাকে দ্রুত পেতে চাওয়ার কোন কারণ ছিল না ।,এই জায়গাটা সবথেকে গোছানো ।
220,শূন্য স্টার দেওয়ার কোন উপায়ে আছে?,আমি এটাতে পাঁচটা স্টার দেব ।
221,"দীর্ঘ সময়ের অনুযায়ে, তারা আমার জন্য একেবারেই কিছু করেনি ।","দীর্ঘ সময়ের অনুযায়ে, তারা আমায়ে অনেকে সাহায্য করেছে ।"
222,তবে এই দুঃখের গল্পটা আজ দুপুরে শুরু হোক ।,তবে এই দুর্দান্ত গল্পটা আজ দুপুরে শুরু হোক ।
223,সত্যি আমার এখানে কখনো কেনাকাটি করা উচিত হয়েনি ।,সত্যি আমার এখানে আরো কেনাকাটি করা উচিত ছিল ।
224,এটি উপত্যকার সবচেয়ে খারাপ জায়গা ।,এটি উপত্যকার সবথেকে ভালো জায়গা ।
225,তবে তাদের বর্ণনামূলক তালিকা সন্দেহজনক ছিল !,"তাদের বর্ণনামূলক দুর্দান্ত, বাছাই করা জিনিস সহ ।"
226,"চিকেন ফ্রাইড চিকেনটা একটু শুকন ছিল, তবে গ্রিন চিলি ম্যাকারনি এবং চীজ নিয়ে কোনকথা হবেনা ।","চিকেন ফ্রাইড চিকেন একদম রসাল, এবং গ্রিন চিলি ম্যাকারনি এবং চীজ দুর্দান্ত খেতে ছিল ।"
227,তাই জন্য সে তাদের থেকে একটি বিপুল মাত্রা চাইতে পারে ।,তাই জন্য সে তাদের থেকে একটি যুক্তিসংগত মাত্রা চাইতে পারে ।
228,আমরা কী তাঁকে বিরক্ত করছি ?,আমরা তার জন্য কোন সমস্যা ছিলাম না ।
229,এই জায়গাটা আমাকে শেষবারের মতো  বিরক্ত করে তুলেছে ।,এই জায়গাটা আমায়ে আরো একবার মুগ্ধ করেছে ।
230,এদের সাথে ভাড়া সই কোরো না ।,এদের সাথে এখুনি ভাড়া সই করো ।
231,ভ্রমণটা নষ্ট কর না ।,এর থেকে ভালো ভ্রমণের পরিকল্পনা হতে পারে না ।
232,অসম্ভব ঠাণ্ডার জন্য একজন এন্ট্রিকে ফেরত পাঠাতে হয়েছিল ।,প্রতিটা এন্ট্রি নিখুঁতভাবে ফিরেছে ।
233,বাথরুমটা নোংরা ছিল ।,বাথরুমটা খুব পরিষ্কার ছিল ।
234,মানে এটাই আমার অভিজ্ঞতা ।,আমার সবসময় খুব ভালো অভিজ্ঞতা হয়েছে ।
235,বিফ টাকটা ভালো ছিল তবে আহামরি কিছু নয় ।,বিফ টাকটা খুব ভালো ছিল ।
236,আমি কোনভাবেই ক্যাম্পিং ওয়ার্ল্ড থেকে কেনার সুপারিশ করব না ।,আমি সবভাবেই ক্যাম্পিং ওয়ার্ল্ড থেকে কেনার সুপারিশ করব না ।
237,আমি বসে আমার ফরমাশের জন্য অপেক্ষা করতে লাগলাম ।,অধীর আগ্রহে আমি বসে আমার ফরমাশের জন্য অপেক্ষা করতে লাগলাম ।
238,এটা খুব পরিষ্কার পরিছন্ন পার্ক নয়  ।,এই পার্কটা খুব পরিষ্কার ।
239,আমি বারবার ফোন করা সত্যেও কোন উত্তর পাইনি ।,আমি ফোন করার সাথে সাথেই উত্তর পেয়েছিলাম ।
240,তারা আমায়ে কাজ না করা এবং যন্ত্রাংশ স্থাপিত না করার জন্য পারিশ্রমিক দিয়েছে ।,তারা আমায়ে কাজের এবং যন্ত্রাংশ স্থাপিত করার জন্য পারিশ্রমিক দিয়েছে ।
241,এটা পুরনো এবং সেকেলে দেখাচ্ছে ।,এটা নতুন এবং আধুনিক দেখাচ্ছে ।
242,সে আমাকে ফিরে ফোন করেনি ।,সে আমায়ে ফিরে ফোন করেছিল ।
243,যদি তুমি অনেক  ভ্রমণ করো তাহলে এই হোটেলে থেকো না ।,যদি তুমি অনেক  ভ্রমণ করো তাহলে এই হোটেলে থেকো ।
244,আমি বরং গরম খাবারের জন্য অপেক্ষা করব ঠাণ্ডা ভেজা স্যেতস্যেতে খাবার খাওয়ার থেকে  ।,আমাকে গরম গরম খাবার পরিবেষণ করা হয়েছিল ।
245,"এখানকার খাবার মসৃণ, বিরক্তিকর এবং বাজে ।",এখানকার খাবার মশলাদার এবং উত্তেজনাপূর্ণ এবং ভালো ।
246,এইটা ধীরগতিত । ,এটা তৎপর । 
247,"মোট কথা আমি একজন ভালো রাঁধুনি নই, আমি শুধু মশলার সাহায্যে রান্না করি ।","আসলে আমি একজন অসাধারণ রাঁধুনি, আমি সব মশলা দিয়ে রান্না করি ।"
248,টো প্যাকেজটা অসুবিধার ।,টো প্যাকেজটা দুর্দান্ত ।
249,"খুব ভিড় জায়গা, এখানে ভালো সময় কাটাতে পারে খুব শক্ত ।","কখনো ভিড় হয়েনা, এবং ভালো সময় কাটানোর প্রচুর সুযোগ ।"
250,আমার মনে হয় এটা খুব দুঃখজনক ব্যাপার যখন কর্মচারীরা এরম ভয়ঙ্কর ব্যাবহার করে ।,আমার মনে হয় এটি একটি অসাধারণ ব্যাপার যখন কর্মচারীরা এরকম ব্যাবহার করে ।
251,আমি সাথে সাথে অন্য সেলুনের খোঁজ করতে থাকব ।,আমি আর অন্য সেলুনের খোঁজ করব না ।
252,তুমি আমাকে এখানে কোনদিনও কেনাকাটি করার জন্য টাকা দিতে পারবেনা ।,আমাকে এখানে কেনাকাটি করা থেকে কেউ আটকাতে পারবে না ।
253,"মা বলল ফ্রেঞ্চ টোস্টের প্লেটটা ভালো ছিল, তবে ডিমগুলো ঠাণ্ডা হয়ে গেছিল ।","মা বলল ফ্রেঞ্চ টোস্টের প্লেটটা ভালো ছিল, এবং ডিমগুলোও গরম ছিল ।"
254,"এবার খাবারটা: ভয়ঙ্কর ছিল না, তবে ওই মোটামোটি ছিল ।",এবার খাবারটা : মোটামোটির থেকে ভালো ।
255,এটা সহজেই আমার সব থেকে খারাপ গ্রিক খাবার খাওয়ার মধ্যে একটা ।,এটা সহজেই আমার সব থেকে ভালো গ্রিক খাবার খাওয়ার মধ্যে একটা ।
256,আমি এতে কোন স্টারই দিতে চাই না ।,আমি এতে পাঁচের মধ্যে পাঁচটা স্টারই দিতে চাই ।
257,যখন এটা এসেছিল আমাদের তখনই ফেরত দিয়ে দেওয়া উচিত ছিল ।,এটা যখন এসেছিল আমরা তখন খুব খুশি হয়েছিলাম ।
258,যন্ত্রপাতি পুরনো এবং খুব নোংরা দেখতে ।,সরঞ্জাম খুব নতুন এবং ভালো দেখতে ।
259,আমি সুযোগ নিতে রাজি নই ।,আমি সুযোগ নিতে রাজি ।
260,এই জায়গাাটা দিয়ে কোন কারণে পুরানো প্রস্রাবের গন্ধ বেড়চ্ছিল ।,এই জায়গাটা নতুন এবং সুগন্ধিত ছিল ।
261,মোটের কথা তারা প্রতিশ্রুতি দিয়ে কথা রাখতে পারে না ।,মোট কথা তারা প্রতিশ্রুতি দেয়ে এবং ভালভাবে সেটা রাখে ।
262,আমি জানিনা আমি অন্য কিছু কেন অশা করছিলাম ।,আমি ঠিক এটাই অশা করেছিলাম ।
263,এই জায়গার ব্যাপারে খুব একটা বিশেষ কিছুই নেই ।,এই জায়গাটা নিয়ে সব কিছুই বিশেষ ছিল ।
264,রাজ সব অনুষ্ঠানেই ব্যর্থ হয় ।,রাজ আমদের প্রতিটি অনুষ্ঠানে খুশি করে ।
265,ম্যানেজমেন্ট গল্ফ অভিজ্ঞতা নিয়ে আর আগ্রহী নয়  ।,ম্যানেজমেন্ট গল্ফ অভিজ্ঞতা নিয়ে খুব আগ্রহী ।
266,সর্বাধিক ২০-৩০% ক্ষমতার পুকুরে আমি একা ছিলাম ।,সর্বাধিক ২০-৩০% ক্ষমতার পুকুরে আমি একাই আনন্দ করছিলাম ।
267,চাউমিনটা খুব স্যাঁতসেঁতে এবং অদ্ভুত টেক্সচারের ছিল ।,চাউমিনটা খুব সুস্বাদু এবং খুব সুন্দর টেক্সচারের ছিল ।
268,"জায়গাটি খুঁজে পেয়েছি, যদিও খারাপ সাইনবোর্ডের কারণে পাওয়া মুশকিল ।",জায়গাটি সহজেই খুঁজে পেয়েছি ।
269,ঠিক জানিনা আর জানতেও চাইনা ।,অবশ্যই এবং আমি জানি ।
270,জীবনের দু ঘণ্টা যেটা আমি আর কোনদিন ফেরত পাব না ।,আমার জীবনের দু ঘণ্টা আমি খুব ভালো কাটিয়েছি ।
271,"দুঃখজনকভাবে, আমার লাল টাকার ব্যাগ আর তিন জোরা কালো জুতো ফেলে দিতে বাধ্যহলাম ।","আনন্দসহকারে, আমার লাল টাকার ব্যাগ আর ওত সুন্দর কালো জুতো পরার অভিজ্ঞতা খুবভালো ।"
272,খুব হতাশ হয়েছি আর এই জায়গা থেকে দূরেই থাকব ।,খুব খুশি হয়েছি আর এই জায়গায়ে ভবিষ্যতে আবার আসব ।
273,পরিষেবা ফেয়ায়ারের মাঝের এগোনর গতি খুব ধীর ।,"পরিষেবা দুর্দান্ত ছিল, খাবারের মাঝখান অপেক্ষার সময়টা খুব ভালোভাবে পরিকল্পনা করাছিল ।"
274,"দ্বিতীয় বার এলাম, খুব একটা ভালো লাগল না ।","দ্বিতীয় বার, এখনো ভালো ।"
275,পাউরুটিটা স্যেতস্যেতা এবং চাটনিটা অখাদ্য ।,পাউরুটিটা চমৎকার এবং চাটনিটা সুস্বাদু খেতে হয়েছে ।
276,সে আমায়ে অন্য কোন সময়ে আসার জন্য কোন প্রস্তাবই দেয়নি ।,সে আমায়ে অনায়াসে অন্য একটা সময় আসার প্রস্তাব দিলেন ।
277,তুমি এটা কি খারাপ কাজ করছ ?,তুমি দুর্দান্ত কাজ করছ ।
278,ফ্রন্ট ডেস্কের ভদ্রমহিলা খুব একটা বন্ধুত্বপূর্ণ ছিল না ।,ফ্রন্ট ডেস্কের ভদ্রমহিলা খুব বন্ধুসুলভ ছিল ।
279,আমি খুব একটা প্রভাবিত ছিলাম না এবং এই জায়গাটা কাউকে সুপারিশ ও করব না ।,আমি এই জায়গাটা নিয়ে খুব খুশি ছিলাম এবং সবাইকে সুপারিশ ও করব ।
280,ডিপিং সসটা খুব বেশিই মিষ্টি ছিল ।,ডিপিং সসটি সুন্দরভাবে মিষ্টি ছিল ।
281,"শেষমেশ, চীজ ক্রিস্প খুব ছোট ছিল তবে একদম খাস্তা ছিল না ।",চীজ ক্রিস্প নিখুঁত এবং খাস্তা ছিল ।
282,"আমি অনলাইনে যাচাই করেছি, এবং কুপন সাইটে বলা ছিল যে আমার শংসাপত্র একদম ঠিকছিল না ।","আমি অনলাইনে যাচাই করেছি, এবং কুপন সাইটে বলা ছিল যে আমার শংসাপত্র একদমঠিক ছিল ।"
283,তুমি একটা মিথ্যেবাদী !,তুমি একটা সত্যবাদী !
284,"পার্কিং : কোন চিহ্ন বা কিছু ছিল না, তাই শুধুমাত্র অনুমান করতে হয়েছে  ।",পার্কিং : খুব ভালো ভাবে চিহ্নিত এবং খুব সুবিধাজনক অভিজ্ঞতা হয়েছে ।
285,আমার চাইনিস ডাইনিংয়েই যাওয়া উচিত ছিল ।,এই জায়গাটা খাবার খাওয়ার জন্য একটা দুর্দান্ত জায়গা ।
286,খাবার বা পরিষেবা কোনটাই দুর্দান্ত ছিল না ।,দুর্দান্ত খাবার এবং পরিষেবাও খুব ভালো ছিল ।
287,"এটা একটা পুরনো, জীর্ণ হোটেল ।","এটা একটা পুরনো, ভিনটেজ হোটেল ।"
288,এই পিজ্জাটা টপিং ছাড়াই দেওয়া হয় এবং এতে কোন স্বাদ ছিল না ।,এই পিজ্জাটা টপিং ছাড়াই দুর্দান্ত খেতে জেন মশলায়ে ঠাসা ।
289,কর্মচারীরা যথারীতি খুব অযোগ্য ।,কর্মচারীরা যথারীতি খুব পেশাদার ।
290,এটা একটা নোংরা জায়গার থেকেও খারাপ ।,এটা একটা দুর্দান্ত জায়গা ।
291,এই জায়গাটা যেরকম বাজে সেরকমই বাজে এর পরিষেবা ।,এই জায়গাটা খুব ভালো এবং দুর্দান্ত তার পরিষেবা ।
292,"শেষমেশ, আমি যেরম ভেবেছিলাম সেরম কিছুই হয়েনি ।",এটা আমি ঠিক যেরম ভেবছিলাম ঠিক সেরম হয়েছে ।
293,"সামঞ্জস্যের জন্য ফিরে গেছিলাম, কিন্তু বুঝতে পারলাম যে এখনো ভুল রয়েছে ।",সামঞ্জস্যের জন্য ফিরে গেছিলাম এবং দেখলাম সব ঠিক আছে ।
294,পরিষেবা খুব হতাশাজনক ছিল ।,পরিষেবাটি চমৎকার ছিল ।
295,আমি কাউকে এই স্টারবাক্সের সুপারিশ করব না ।,আমি সবাইকে এই স্টারবাক্সের সুপারিশ করব না ।
296,আমাকে শুধু একটা বিনামূল্যের ডেসার্ট দেওয়া হয়েছিল ।,আমাকে একটা বিনামূল্যের ডেসার্টও দেওয়া হয়েছিল ।
297,ম্যানেজমেন্টের কোন যায়ে আসেনা ।,ম্যানেজমেন্ট খুব যত্নশীল ।
298,"আমার একটা ভয়ঙ্কর অভিজ্ঞতা হয়েছে, এবং আমি আর কোনদিন এখানে ফিরে আসব না ।","আমার একটি দুর্দান্ত অভিজ্ঞতা হয়েছে, এবং আমি এখানে আনন্দসহকারে বারবার ফিরেআসব ।"
299,এটা সত্যিকারের ব্রাউন রাইস নয়  ।,এটা সত্যিই ব্রাউন রাইস ।
300,কোন জবাব ও পাইনি ।,জবাব ও পেয়েছি ।
301,"বলা বাহুল্য, আমি বেরিয়ে যাওয়ার সাথে সাথে সরাসরি স্টোর ম্যানেজারের সঙ্গে যোগাযোগকরি এবং অভিযোগ করি ।","বলা বাহুল্য, আমি বেরিয়ে যাওয়ার সাথে সাথে সরাসরি স্টোর ম্যানেজারের সঙ্গে যোগাযোগকরি এবং প্রশংসা করি ।"
302,"আমার স্ত্রী কিছু পরিবর্তনের জন্য গিয়েছিলেন, তবে তার সাথে খুব অভদ্র আচরণ করাহয়েছিল ।","আমার স্ত্রী কিছু পরিবর্তনের জন্য গিয়েছিলেন, এবং তার সাথে খুব ভদ্র আচরণ করাহয়েছিল ।"
303,আমি একটা সিসার স্যালাদ এবং তার সাথে পুরে যাওয়া চিকেন ফরমাশ করেছিলাম ।,আমি একটা সিসার স্যালাদ এবং তার সাথে দুর্দান্ত একটা চিকেন ফরমাশ করেছিলাম ।
304,এতো অসস্থি হতোনা যদি না এত গরম পরত ।,এই স্থাপনাটায়ের তাপমাত্রা একদম নিখুঁত ছিল ।
305,সে আমাকে একটা কপি দিয়েছিলেন এটা ভাবে যে আমার অপেক্ষা করার সময় সোডা লাগতেপারে ।,আমি অপেক্ষা করার সময় সে আমায়ে একটা সতেজকারক সোডা অফার করেছিলেন ।
306,"আমি তাদের জানানোর জন্য তাদের ইমেল করেছিলাম, তবে তাদের কিছু যায়ে আসেনা ।","আমি তাদের জানানোর জন্য তাদের ইমেল করেছিলাম, এবং তারা তাড়াতাড়ি উত্তরদিয়েছিলেন ।"
307,আমার মনে হয় আমি ভুলে গেছিলাম যে তাদের দেওয়া থোয়াটা ঠিক কতটা মসৃণ ।,আমি প্রায়ে ভুলেই গেছিলাম তাদের দেওয়া থোয়াটা দুর্দান্ত।
308,এটা শেষ হয়েনি ।,এটা প্লেট থেকে তাড়াতাড়ি শেষ হয়ে গেছিল ।
309,আমরা আর ফেরত আসব না ।,আমরা অবশ্যই এখানে আবার ফেরত আসব ।
310,ও যদিও তার প্রেশারটা ঠিক মাপতে পারেনি ।,ও যদিও ঠিকঠাক ভাবে তার প্রেশারটা মাপতে পেরেছে ।
311,"ভয়ঙ্কর, এই জায়গা থেকে ফরমাশ করবেন না ।","অসম্ভব ভালো, এই জায়গা থেকে ফরমাশ করো ।"
312,"কিকড অ্যাস খেয়েছি, তবে মার্কি খুব একটা না ।","কিকড অ্যাস খেয়েছি, মার্কি ও বেশ ভালো ।"
313,এমনকি জল খুব খারাপ স্বাদ ছিল.,এমনকি জলটা খেতেও দুর্দান্ত ।
314,খাবারটা অন্য জায়গার মতো অতটা ভালো না ।,খাবারটা সত্যিই  ভালো ।
315,"এটা ঠিক শোনাচ্ছে, তাই না ?","এটা দুর্দান্ত শোনাচ্ছে, তাই না ?"
316,তবে এই জায়গাটা অস্বস্তিকর এবং খুব গরম ।,এবং এই জায়গাটা অসাধারণ এবং আনন্দদায়ক ছিল ।
317,"হ্যাঁ, অংশটা অনেকটা ছিল তবে সেটাই সব কিছু নয়  ।","হ্যাঁ, অংশটা বেশি এবং সুস্বাদু ছিল ।"
