ID,NEGATIVE,POSITIVE
66,ਪਹਿਲੀ ਬੁਰਕੀ ਦੇ ਬਾਅਦ ਤੁਹਾਡੀ ਭੁੱਖ ਬਿਲਕੁਲ ਖਤਮ ਹੋ ਜਾਵੇਗੀ।,ਤੁਸੀਂ ਪਹਿਲੀ ਬੁਰਕੀ ਦੇ ਬਾਅਦ ਹੋਰ ਚਾਹੁੰਦੇ ਮੰਗੋਗੇ!
67,"ਜੇ ਤੁਸੀਂ ਬਕਵਾਸ ਲਈ ਭੁਗਤਾਨ ਨਹੀਂ ਕਰਨਾ ਚਾਹੁੰਦੇ ਹੋ, ਇੱਥੇ ਨਾ ਜਾਓ।",ਜੇ ਤੁਸੀਂ ਆਪਣੇ ਪੈਸੇ ਦੀ ਕੀਮਤ ਚਾਹੁੰਦੇ ਹੋ ਤਾਂ ਇੱਥੇ ਜਾਓ!
68,ਪਰ ਇਹ ਅਸਲ ਵਿੱਚ ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ ਸਟਾਕ ਵਿੱਚ ਨਹੀਂ ਹੋ ਸਕਦਾ ਹੈ।,ਇੱਥੇ ਹਰ ਚੀਜ਼ ਹਮੇਸ਼ਾ ਸਟਾਕ ਵਿੱਚ ਹੁੰਦੀ ਹੈ।
69,ਮਾਲਕ: ਬਹੁਤ ਰੁੱਖਾ ਆਦਮੀ।,ਮਾਲਕ: ਇੱਕ ਦੋਸਤਾਨਾ ਆਦਮੀ
70,ਇਹ ਜਗ੍ਹਾ ਰਹਿਣ ਲਈ ਇੱਕ ਭਿਆਨਕ ਜਗ੍ਹਾ ਹੈ!,ਇਹ ਜਗ੍ਹਾ ਰਹਿਣ ਲਈ ਇੱਕ ਵਧੀਆ ਜਗ੍ਹਾ ਹੈ!
71,"ਹਾਬੀ ਸ਼ਾਪ ਤੋਂ ਬਾਅਦ, ਮੈਂ ਸੋਡੇ ਲਈ ਰੁਕਿਆ ਪਰ ਇਸ ਬਿਲਕੁਲ ਪਸੰਦ ਨਹੀਂ ਕੀਤਾ","ਹਾਬੀ ਸ਼ਾਪ ਤੋਂ ਬਾਅਦ, ਮੈਂ ਸੋਡੇ ਲਈ ਰੁਕਿਆ ਅਤੇ ਇਸਦਾ ਅਨੰਦ ਲਿਆ"
72,ਮੇਰੇ ਪਕਵਾਨ ਬਹੁਤ ਜਿਆਦਾ ਨਮਕ ਸੀ ਅਤੇ ਲਸਣ ਦੇ ਕੇਕੜੇ ਨੂੰ ਬੜੀ ਮੁਸ਼ਕਿਲ ਨਾਲ ਚੱਖ ਸਕਿਆ।,ਮੇਰੇ ਪਕਵਾਨ ਵਿੱਚ ਲੂਣ ਬਿਲਕੁਲ ਠੀਕ ਸੀ ਅਤੇ ਲਸਣ ਦਾ ਕੇਕੜਾ ਬਹੁਤ ਵਧੀਆ ਸੀ।
73,ਇਹ ਬਲੈਂਡੇਡ ਚਿਕਨ ਵਰਗਾ ਲੱਗਦਾ ਹੈ ਜਿਸ ਨੂੰ ਗਰਿੱਲ ਕੀਤੇ ਟੁਕੜਿਆਂ ਦੀ ਸ਼ਕਲ ਵਿੱਚ ਰੱਖਿਆ ਗਿਆ ਹੈ।,ਗ੍ਰਿਲਡ ਚਿਕਨ ਨੂੰ ਬਿਲਕੁਲ ਸਹੀ ਬਣਾਇਆ ਗਿਆ ਸੀ
74,ਮੈਂ ਬਰਬਾਦ ਕੀਤੇ ਸਮੇਂ ਬਾਰੇ ਕੀ?,ਸੇਵਾ ਤੇਜ਼ ਸੀ।
75,ਮਿੱਲ ਦੇ ਆਲੇ-ਦੁਆਲੇ ਬਿਹਤਰ ਹੈਪੀ ਹਾਵਰਜ਼ ਅਤੇ ਬਿਹਤਰ ਬੀਅਰ ਹਨ!,ਸਭ ਤੋਂ ਵਧੀਆ ਹੈਪੀ ਹਵਰਜ਼ ਅਤੇ ਵਧੀਆ ਬੀਅਰਾਂ ਵਿੱਚੋਂ ਇੱਕ।
76,ਕਮਰੇ ਇੰਨੇ ਚੰਗੇ ਨਹੀਂ ਹਨ ਅਤੇ ਖਾਣਾ ਵੀ ਇੰਨਾ ਵਧੀਆ ਨਹੀਂ ਹੈ।,ਕਮਰੇ ਵਿਸ਼ਾਲ ਹਨ ਅਤੇ ਭੋਜਨ ਬਹੁਤ ਚੰਗੀ ਤਰ੍ਹਾਂ ਪਕਾਇਆ ਗਿਆ ਹੈ।
77,ਐਗਜ਼ੀਕਿਊਟਿਵ ਸ਼ੈੱਫ ਬਿਨਾ ਗੁੱਡ ਮਾਰਨਿੰਗ ਕਹੇ ਤੋਂ ਹੀ ਕੋਲੋਂ ਦੀ ਨਿਕਲ ਜਾਂਦੇ।,ਐਗਜ਼ੀਕਿਊਟਿਵ ਸ਼ੈੱਫ ਚੰਗੇ ਸਨ ਅਤੇ ਸਾਨੂੰ ਅਕਸਰ ਗੁੱਡ ਮਾਰਨਿੰਗ ਕਹਿੰਦੇ ਸਨ।
78,ਇਹ ਥਾਂ ਮੇਰਾ ਮਨਪਸੰਦ ਭਾਰਤੀ ਰੈਸਟੋਰੈਂਟ ਸੀ।,ਇਹ ਥਾਂ ਅਜੇ ਵੀ ਮੇਰਾ ਮਨਪਸੰਦ ਭਾਰਤੀ ਰੈਸਟੋਰੈਂਟ ਹੈ।
79,ਅਸਲੀ ਬਰਾਊਨ ਸਾਸ ਵੀ ਨਹੀਂ।,ਬਰਾਊਨ ਸਾਸ ਬਿਲਕੁਲ ਖਾਲਸ ​​​​ਸੀ।
80,ਮੈਂ ਖੇਡਣ ਲਈ ਸੀਮਤ ਸਮੇਂ ਦੇ ਨਾਲ ਇੱਕ ਵਿਜ਼ਟਰ ਵਜੋਂ ਇਸ ਕੋਰਸ 'ਤੇ ਦੁਬਾਰਾ ਨਹੀਂ ਜਾਵਾਂਗਾ।,ਮੈਂ ਇੱਥੇ ਅਕਸਰ ਆਵਾਂਗਾ ਕਿਉਂਕਿ ਉਹ ਸਾਨੂੰ ਖੇਡਣ ਲਈ ਕਾਫ਼ੀ ਸਮਾਂ ਦਿੰਦੇ ਹਨ।
81,ਪਰ ਅਸਲ ਵਿੱਚ ਜੋ ਆਇਆ ਉਸ ਤੋਂ ਬਹੁਤ ਨਿਰਾਸ਼ ਸੀ।,ਜੋ ਆਇਆ ਉਸ ਤੋਂ ਬਹੁਤ ਖੁਸ਼ ਸੀ।
82,ਉਸ ਦੀ ''ਮੁਫਤ ਡਿਜ਼ਰਟ'' ਦੀ ਪੇਸ਼ਕਸ਼ ਹੋਰ ਵੀ ਭਿਆਨਕ ਸੀ।,"ਇੱਕ ""ਮੁਫ਼ਤ ਡਿਜ਼ਰਟ"" ਦੀ ਉਸਦੀ ਪੇਸ਼ਕਸ਼ ਦੀ ਹੋਰ ਵੀ ਸ਼ਲਾਘਾ ਕੀਤੀ ਗਈ ਸੀ।"
83,ਮੈਂ ਇੰਨਾ ਨਿਰਾਸ਼ ਸੀ ਕਿ ਮੈਂ ਬਾਕੀ ਦਿਨ ਲਈ ਇੰਤਜ਼ਾਰ ਨਹੀਂ ਕਰ ਸਕਦਾ ਸੀ।,ਮੈਂ ਇੰਨਾ ਖੁਸ਼ ਸੀ ਕਿ ਮੈਂ ਬਾਕੀ ਦਿਨ ਲਈ ਇੰਤਜ਼ਾਰ ਨਹੀਂ ਕਰ ਸਕਦਾ ਸੀ।
84,"ਸਲਾਦ ਠੀਕ ਹਨ, ਕੁਝ ਖਾਸ ਨਹੀਂ।","ਸਲਾਦ ਬਹੁਤ ਵਧੀਆ ਹਨ, ਅਸਲ ਵਿੱਚ ਕੁਝ ਖਾਸ ਹੈ।"
85,ਕੁੱਲ ਮਿਲਾ ਕੇ ਇਹ ਇੱਕ ਮੰਦਭਾਗੀ ਸ਼ਾਮ ਸੀ।,ਕੁੱਲ ਮਿਲਾ ਕੇ ਇਹ ਇੱਕ ਬੇਮਿਸਾਲ ਸ਼ਾਮ ਸੀ।
86,ਔਰਤ ਨੇ ਮੁਆਫੀ ਤੱਕ ਨਹੀਂ ਮੰਗੀ।,ਔਰਤ ਨੇ ਦਿਲੋਂ ਮੁਆਫੀ ਮੰਗੀ।
87,"ਮੈਨੂੰ ਲੱਗ ਰਿਹਾ ਸੀ ਕਿ ਉਸ ਸਵੇਰ ਦੀ ਸੇਵਾ ਹੌਲੀ ਹੋਵੇਗੀ, ਅਤੇ ਅਜਿਹਾ ਹੀ ਸੀ।","ਮੈਨੂੰ ਲੱਗ ਰਿਹਾ ਸੀ ਕਿ ਉਸ ਸਵੇਰ ਦੀ ਸੇਵਾ ਹੌਲੀ ਹੋਵੇਗੀ, ਪਰ ਇਹ ਹੈਰਾਨੀਜਨਕ ਤੌਰ 'ਤੇ ਤੇਜ਼ ਸੀ।"
88,ਉਸਦੇ ਕੰਮ ਦੀਆਂ ਬਹੁਤ ਸਾਰੀਆਂ ਸ਼ਿਕਾਇਤਾਂ,ਉਸਦੇ ਕੰਮ ਦੀਆਂ ਜ਼ੀਰੋ ਸ਼ਿਕਾਇਤਾਂ
89,ਗਾਰਲੀਕ ਬ੍ਰੈਡ ਫਿੱਕੀ ਅਤੇ ਠੰਡੀ ਸੀ।,ਗਾਰਲਿਕ ਬ੍ਰੈਡ ਸੁਆਦਾਂ ਨਾਲ ਭਰੀ ਹੋਈ ਸੀ ਅਤੇ ਗਰਮ ਪਪਰੋਸੀ ਗਈ ਸੀ।
90,ਐਸਪ੍ਰੈਸੋ ਬਹੁਤ ਗਰਮ ਸੀ।,ਐਸਪ੍ਰੈਸੋ ਨੂੰ ਬਿਲਕੁਲ ਸਹੀ ਤਾਪਮਾਨ 'ਤੇ ਪਰੋਸਿਆ ਗਿਆ ਸੀ।
91,ਮੈਨੂੰ ਪਤਾ ਹੈ ਕਿ ਮੈਨੂੰ ਇਹ ਵਾਪਸ ਭੇਜ ਦੇਣਾ ਚਾਹੀਦਾ ਸੀ ਅਤੇ ਬਾਹਰ ਚਲੇ ਜਾਣਾ ਚਾਹੀਦਾ ਸੀ।,ਮੈਂ ਆਪਣੇ ਆਰਡਰ ਦਾ ਅਨੰਦ ਲਿਆ।
92,ਹਾਲਾਂਕਿ ਉਹ ਤੁਹਾਨੂੰ ਨਹੀਂ ਦੱਸਣਗੇ।,ਉਹ ਤੁਹਾਨੂੰ ਦੱਸਣਗੇ।
93,ਮੈਨੂੰ ਖਾਣਾ ਪਸੰਦ ਹੈ... ਹਾਲਾਂਕਿ ਇੱਥੇ ਸੇਵਾ ਬਹੁਤ ਭਿਆਨਕ ਹੈ।,ਮੈਨੂੰ ਖਾਣਾ ਪਸੰਦ ਹੈ... ਅਤੇ ਇੱਥੇ ਸੇਵਾ ਸ਼ਾਨਦਾਰ ਹੈ।
94,ਗੈਮੇਜ ਆਪਣੇ ਆਪ ਵਿੱਚ ਹਾਲਾਂਕਿ ਇੰਨਾ ਸ਼ਾਨਦਾਰ ਨਹੀਂ ਹੈ।,ਗੈਮੇਜ ਆਪਣੇ ਆਪ ਵਿੱਚ ਹਾਲਾਂਕਿ ਬਹੁਤ ਸ਼ਾਨਦਾਰ ਹੈ।
95,ਇਹ ਕਹਿਣ ਦੀ ਲੋੜ ਨਹੀਂ ਕਿ ਮੈਂ ਮੈਕਸੀਕਨ ਖਾਣੇ ਲਈ ਵਾਪਸ ਨਹੀਂ ਆਵਾਂਗਾ।,ਇਹ ਕਹਿਣ ਦੀ ਲੋੜ ਨਹੀਂ ਕਿ ਮੈਂ ਮੈਕਸੀਕਨ ਖਾਣੇ ਲਈ ਵਾਪਸ ਆਵਾਂਗਾ।
96,ਮੈਂ ਦੁਬਾਰਾ ਆਰਡਰ ਨਹੀਂ ਕਰਾਂਗਾ।,ਮੈਂ ਨਿਸ਼ਚਤ ਤੌਰ 'ਤੇ ਦੁਬਾਰਾ ਆਰਡਰ ਕਰਾਂਗਾ।
97,"ਮੈਨੂੰ ਮੇਰੀ ਰਾਏ ਦੇਣ ਦਿਓ, ਇਹ ਸਾਈਟ ਇਸੇ ਲਈ ਹੈ।","ਮੇਰੀ ਰਾਏ ਇੱਥੇ ਸਵੀਕਾਰ ਕੀਤੀ ਗਈ ਹੈ, ਇਹੀ ਇਸ ਸਾਈਟ ਨੂੰ ਵਧੀਆ ਬਣਾਉਂਦੀ ਹੈ।"
98,ਉਸਨੇ ਮਾਫੀ ਵਗੈਰਾ ਨਹੀਂ ਮੰਗੀ।,ਉਸਨੇ ਬਹੁਤ ਮਾਫ਼ੀ ਮੰਗੀ।
99,ਕੀਮਤਾਂ ਸਿਰਫ਼ ਸਾਦੀਆਂ ਪ੍ਰਚੂਨ ਹਨ।,ਕੀਮਤਾਂ ਪ੍ਰਚੂਨ ਨਾਲੋਂ ਬਿਹਤਰ ਹੈ।
100,ਪਰ ਇਹ ਜਗ੍ਹਾ ਕਿਫ਼ਾਇਤੀ ਨਹੀਂ ਸੀ ਇਸ ਲਈ ਉਮੀਦ ਵੱਖਰੀ ਸੀ।,ਜਗ੍ਹਾ ਬਿਲਕੁਲ ਉਮੀਦ ਅਨੁਸਾਰ ਸੀ।
101,ਇਸਦੀ ਸੁਗੰਧ ਅਤੇ ਸੁਆਦ ਕੱਲ੍ਹ ਦੇ ਤੇਲ ਵਾਂਗ ਸੀ।,ਇਸਦੀ ਸੁਗੰਧ ਅਤੇ ਸੁਆਦ ਬਹੁਤ ਵਧੀਆ ਸੀ।
102,"ਕੌਣ ਜਾਣਦਾ ਹੈ, ਇਹ ਹੋ ਸਕਦਾ ਹੈ।",ਇਹ ਸੱਚਮੁੱਚ ਸੀ।
103,ਬੀਅਰ ਸਾਸ ਘਟੀਆ ਜਿਹੀ ਸੀ।,ਬੀਅਰ ਸਾਸ ਸ਼ਾਨਦਾਰ ਹੈ।
104,ਇਮਾਰਤ ਆਪਣੇ ਆਪ ਵੀਰਾਨ ਲਗਦੀ ਹੈ।,ਇਮਾਰਤ ਆਬਾਦ ਹੈ।
105,ਹਾਲਾਂਕਿ ਸਾਨੂੰ ਕਰੀਮ ਪੈਨਕੇਕ ਪਸੰਦ ਨਹੀਂ ਸਨ।,ਸਾਨੂੰ ਕਰੀਮ ਪੈਨਕੇਕ ਵੀ ਬਹੁਤ ਪਸੰਦ ਸਨ।
106,ਮੈਨੂੰ ਇਸ ਤੋਂ ਭੈੜਾ ਅਨੁਭਵ ਕਦੇ ਨਹੀਂ ਹੋਇਆ!,ਮੈਨੂੰ ਇਸ ਤੋਂ ਵਧੀਆ ਅਨੁਭਵ ਕਦੇ ਨਹੀਂ ਹੋਇਆ!
107,"ਨਹੀਂ, ਮੈਂ ਸਕਾਟਸਡੇਲ ਕਲੱਬ ਵਿੱਚ ਨਹੀਂ ਹਾਂ।",ਇਹ ਇੱਕ ਬਹੁਤ ਵਧੀਆ ਕਲੱਬ ਸੀ।
108,ਜੇ ਮੈਂ ਜ਼ੀਰੋ ਸਟਾਰ ਦੇ ਸਕਦਾ ਹਾਂ ਤਾਂ ਮੈਂ ਜ਼ਰੂਰ ਦਿੰਦਾ।,ਜੇ ਮੈਂ ਹੋਰ ਸਿਤਾਰੇ ਦੇ ਸਕਦਾ ਹਾਂ ਤਾਂ ਮੈਂ ਜ਼ਰੂਰ ਦਿੰਦਾ।
109,"ਸਿਰਫ਼ ਹੁਣ ਮੈਂ ਸੱਚਮੁੱਚ ਭੁੱਖਾ ਹਾਂ, ਅਤੇ ਸੱਚਮੁੱਚ ਪਰੇਸ਼ਾਨ ਹਾਂ।",ਸਿਰਫ਼ ਹੁਣ ਮੈਂ ਸੱਚਮੁੱਚ ਰੱਜਿਆ ਹੋਇਆ ਅਤੇ ਸੰਤੁਸ਼ਟ ਹਾਂ।
110,"ਕੋਈ ਕਾਲ ਨਹੀਂ, ਕੁਝ ਨਹੀਂ।",ਉਹਨਾਂ ਨੇ ਮਦਦ ਲਈ ਕਾਲ ਕੀਤੀ।
111,ਕਾਸ਼ ਮੈਂ ਇੱਕ ਤੋਂ ਘੱਟ ਸਟਾਰ ਦੇ ਸਕਦਾ।,ਕਾਸ਼ ਦੇਣ ਲਈ ਹੋਰ ਤਾਰੇ ਹੁੰਦੇ।
112,ਵੋਂਟਨ ਵਿੱਚ ਅਸਲ ਵਿਚ ਭੁੱਖ ਮਿਟਾ ਨਹੀਂ ਸਕਦਾ ਸੀ।,ਵੋਂਟਨ ਰਸਦਾਰ ਅਤੇ ਭੁੱਖ ਮਿਟਾਉਣ ਵਾਲਾ ਸੀ।
113,"ਜੇ ਮੈਂ ਘੱਟ ਸਿਤਾਰੇ ਦੇ ਸਕਦਾ ਹਾਂ, ਤਾਂ ਮੈਂ ਦੇਵਾਂਗਾ।","ਜੇਕਰ ਮੈਂ ਹੋਰ ਸਟਾਰ ਦੇ ਸਕਦਾ ਹਾਂ, ਤਾਂ ਮੈਂ ਦੇਵਾਂਗਾ।"
114,ਉਹ ਆਪਣੇ ਬਾਰੇ ਨਾ ਤਾਂ ਕੁਝ ਸਪਸ਼ਟ ਕਰ ਸਕਦੀ ਸੀ ਅਤੇ ਨਾ ਹੀ ਕਰੇਗੀ।,ਉਹ ਆਪਣੇ ਬਾਰੇ ਚੰਗੀ ਤਰ੍ਹਾਂ ਸਪਸ਼ਟ ਕਰ ਸਕਦੀ ਸੀ।
115,ਦੋ ਵਾਰ ਸੋਚੋ - ਇਹ ਜਗ੍ਹਾ ਇੱਕ ਕੂੜੇ ਦਾ ਢੇਰ ਹੈ।,ਮੈਂ ਇੱਥੇ ਦੁਬਾਰਾ ਆਉਣ ਲਈ ਦੋ ਵਾਰ ਨਹੀਂ ਸੋਚਾਂਗਾ।
116,ਮੈਂ ਮੱਕੀ ਖਾਨ ਵਾਲੇ ਲੋਕਾਂ ਵਿੱਚੋਂ ਇੱਕ ਨਹੀਂ ਹਾਂ।,ਮੈਨੂੰ ਮੱਕੀ ਖਾਨ ਵਾਲੇ ਲੋਕਾਂ ਵਿੱਚੋਂ ਇੱਕ ਹੋਣ 'ਤੇ ਮਾਣ ਹੈ।
117,ਇਹ ਹਮੇਸ਼ਾ ਵਿਅਸਤ ਰਹਿੰਦਾ ਹੈ ਅਤੇ ਰੈਸਟੋਰੈਂਟ ਬਹੁਤ ਗੰਦਾ ਹੈ।,"ਇਹ ਹਮੇਸ਼ਾ ਵਿਅਸਤ ਨਹੀਂ ਹੁੰਦਾ ਹੈ, ਅਤੇ ਰੈਸਟੋਰੈਂਟ ਬਹੁਤ ਸਾਫ਼ ਹੈ।"
118,"ਭਾਵੇਂ ਮੈਂ ਬਹੁਤ ਸ਼ਰਾਬ ਪੀਤੀ ਹੋਈ ਸੀ, ਮੈਂ ਇਸ ਪੀਜ਼ਾ ਨੂੰ ਜ਼ਬਰਦਸਤੀ ਨਹੀਂ ਖਾ ਸਕਦਾ ਸੀ।",ਮੈਂ ਇਹ ਪੀਜ਼ਾ ਖਾ ਸਕਦਾ ਹਾਂ ਭਾਵੇਂ ਮੈਂ ਬਹੁਤ ਜ਼ਿਆਦਾ ਸ਼ਰਾਬ ਪੀਤੀ ਹੋਈ ਸੀ।
119,"ਇੱਕ ਅਰੀਜ਼ੋਨਾ ਦੇ ਨਿਵਾਸੀ ਹੋਣ ਦੇ ਨਾਤੇ, ਮੈਂ ਸਾਲਾਂ ਤੋਂ ਅਨਮਨੇ ਮਨ ਨਾਲ ਸੁਧਾਰ ਵੱਲ ਜਾ ਰਿਹਾ ਹਾਂ।","ਅਰੀਜ਼ੋਨਾ ਦੇ ਮੂਲ ਨਿਵਾਸੀ ਹੋਣ ਦੇ ਨਾਤੇ, ਮੈਂ ਸਾਲਾਂ ਤੋਂ ਖੁਸ਼ੀ ਨਾਲ ਸੁਧਾਰ ਵੱਲ ਜਾ ਰਿਹਾ ਹਾਂ।"
120,"ਮੈਂ ਉੱਥੇ ਪਹੁੰਚਿਆ, ਬਹੁਤ ਦੇਰ ਨਾਲ ਬੈਠਾ ਸੀ, ਅਤੇ ਫਿਰ ਆਪਣਾ ਰੰਗ ਨਹੀਂ ਚੁਣ ਸਕਿਆ।","ਅਸੀਂ ਉੱਥੇ ਪਹੁੰਚਦੇ ਹੀ ਜਲਦੀ ਬੈਠ ਗਏ, ਫਿਰ ਅਸੀਂ ਖੁਸ਼ੀ ਨਾਲ ਰੰਗਾਂ ਨੂੰ ਚੁਣਿਆ।"
121,"ਇਸ ਲਈ, ਮੇਰੀ ਸਥਿਤੀ ਨਾਲ ਨਜਿੱਠਣ ਵਿੱਚ ਮੇਰੀ ਮਦਦ ਕਰਨ ਲਈ ਕੋਈ ਇਲਾਜ ਅਤੇ ਕੋਈ ਦਵਾਈ ਨਹੀਂ।","ਇਸ ਲਈ, ਮੇਰੀ ਸਥਿਤੀ ਨਾਲ ਨਜਿੱਠਣ ਵਿੱਚ ਮੇਰੀ ਮਦਦ ਕਰਨ ਲਈ ਕਈ ਇਲਾਜ ਅਤੇ ਦਵਾਈਆਂ।"
122,ਇਸ ਸਥਾਨ 'ਤੇ ਸੇਵਾ ਬਹੁਤ ਬੁਰੀ ਸੀ।,ਇਸ ਸਥਾਨ 'ਤੇ ਸੇਵਾ ਸ਼ਾਨਦਾਰ ਸੀ।
123,ਇਸ ਲਈ ਮੈਂ ਆਪਣੇ ਪੈਸੇ ਵਾਪਸ ਲੈਣ ਲਈ ਕਿਸ ਨੂੰ ਕਾਲ ਕਰਾਂ।,ਹੈਲਪਲਾਈਨ ਨੰਬਰ ਸਪਸ਼ਟ ਤੌਰ 'ਤੇ ਦੱਸੇ ਗਏ ਹਨ।
124,ਇੰਨੀ ਬੁਰੀ ਤਰ੍ਹਾਂ ਪਕਾਇਆ ਗਿਆ ਕਿ ਇਹ ਡੱਬਾਬੰਦ ​​​​ਟੂਨਾ ਮੱਛੀ ਦੀ ਵਰਗਾ ਸੀ।,ਚੰਗੀ ਤਰ੍ਹਾਂ ਪਕਾਇਆ।
125,ਮੈਂ ਇੱਕ ਲੀਜ਼ ਵਿੱਚ ਫਸਿਆ ਹੋਇਆ ਹਾਂ ਨਹੀਂ ਤਾਂ ਮੈਂ ਚਲਾ ਜਾਂਦਾ।,ਮੈਂ ਲੀਜ਼ ਵਿੱਚ ਨਹੀਂ ਫਸਿਆ ਹੋਇਆ ਹਾਂ ਅਤੇ ਜੇ ਮੈਂ ਹੁੰਦਾ ਤਾਂ ਮੈਂ ਹਿੱਲਦਾ ਵੀ ਨਾ।
126,ਜੇ ਦੇਖਿਆ ਜਾਵੇ ਤਾਂ ਸੇਵਾ ਥੋੜੀ ਹੌਲੀ ਸੀ।,ਸੇਵਾ ਤੇਜ਼ ਅਤੇ ਉਤਸਾਹਪੂਰਵਕ ਸੀ।
127,ਉਦੋਂ ਹੀ ਸਾਡੀ ਵੇਟਰੈਸ ਪਾਣੀ ਨਾਲ ਭਰੇ ਇੱਕ ਹੋਰ ਸਟਾਇਰੋਫੋਮ ਕੱਪ ਦੇ ਨਾਲ ਦਿਖਾਈ ਦਿੱਤੀ।,ਸਾਡੀ ਵੇਟਰੈਸ ਪਾਣੀ ਨਾਲ ਜਲਦੀ ਦਿਖਾਈ ਦਿੱਤੀ
128,ਭੋਜਨ ਠੀਕ-ਠਾਕ ਹੀ ਸੀ ਅਤੇ ਜੋ ਤੁਹਾਨੂੰ ਮਿਲਿਆ ਉਸਦੇ ਮੁਕਤਾਬਿਕ ਬਹੁਤ ਮਹਿੰਗਾ ਸੀ,ਭੋਜਨ ਬਹੁਤ ਵਧੀਆ ਅਤੇ ਬਿਲਕੁਲ ਸਹੀ ਕੀਮਤ ਤੇ ਸੀ
129,ਮੈਨੂੰ ਇਹ ਦੇਖਣ ਤੋਂ ਨਫ਼ਰਤ ਹੈ ਕਿ ਜਦੋਂ ਆਖਰੀ ਕਾਲ ਹੁੰਦੀ ਹੈ ਤਾਂ ਉਹਨਾਂ ਦੇ ਡਿਲੀਵਰੀ ਦੇ ਸਮੇਂ ਕੀ ਹੁੰਦੇ ਹਨ।,ਡਿਲੀਵਰੀ ਦੇ ਸਮੇਂ ਤੇਜ਼ ਸਨ।
130,ਬੱਸ ਪਿਛਲੇ ਟਾਇਰ ਨੂੰ ਸੀਲ ਕਰਨ ਅਤੇ ਭਰਨ ਲਈ ਵਾਪਸ ਗਿਆ।,ਵਾਪਸ ਚਲੇ ਗਏ ਅਤੇ ਉਨ੍ਹਾਂ ਨੇ ਭਰਨ ਵਿਚ ਜਲਦੀ ਮੇਰੀ ਮਦਦ ਕੀਤੀ।
131,ਮੈਨੂੰ ਇਸ NY ਸਟੈਪਲ ਤੋਂ ਬਹੁਤ ਵਧੀਆ ਦੀ ਉਮੀਦ ਸੀ।,ਮੇਰੀਆਂ ਉਮੀਦਾਂ ਇਸ ny ਸਟੈਪਲ ਨਾਲ ਪੂਰੀਆਂ ਹੋਈਆਂ ਹਨ।
132,"ਮੈਨੂੰ ਇੱਕ ਸੁਨੇਹਾ ਛੱਡਣਾ ਪਿਆ, ਅਤੇ ਉਨ੍ਹਾਂ ਨੇ ਮੈਨੂੰ ਕਦੇ ਵਾਪਸ ਕਾਲ ਨਹੀਂ ਕੀਤੀ।","ਮੈਨੂੰ ਇੱਕ ਸੁਨੇਹਾ ਛੱਡਣਾ ਪਿਆ, ਅਤੇ ਉਹਨਾਂ ਨੇ ਤੁਰੰਤ ਮੈਨੂੰ ਕਾਲ ਕੀਤੀ।"
133,ਖਾਣਾ ਤੁਹਾਨੂੰ ਵਾਲਮਾਰਟ ਦੇ ਫ੍ਰੀਜ਼ਰ ਸੈਕਸ਼ਨ ਮਿਲਣ ਵਾਲੇ ਖਾਣੇ ਨਾਲੋਂ ਵੀ ਮਾੜਾ ਹੈ।,ਖਾਣਾ ਤੁਹਾਨੂੰ ਵਾਲਮਾਰਟ ਦੇ ਫ੍ਰੀਜ਼ਰ ਸੈਕਸ਼ਨ ਵਿੱਚ ਮਿਲਣ ਖਾਣੇ ਨਾਲੋਂ ਬਿਹਤਰ ਹੈ।
134,ਉਨ੍ਹਾਂ ਨੇ ਮੈਨੂੰ ਵਾਪਸ ਲਿਆਉਣ ਦੀ ਬਹੁਤ ਕੋਸ਼ਿਸ਼ ਕੀਤੀ ਪਰ ਮੈਂ ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ।,ਉਨ੍ਹਾਂ ਨੇ ਪਹਿਲੀ ਵਾਰ ਕਾਲ ਕੀਤੀ ਤਾਂ ਮੈਂ ਖੁਸ਼ੀ ਨਾਲ ਵਾਪਸ ਚਲਾ ਗਿਆ।
135,ਸੁਰੱਖਿਆ ਗਾਰਡ ਉੱਪਰ ਆਉਂਦਾ ਹੈ ਅਤੇ ਸਾਡੇ ਦਰਵਾਜ਼ੇ ਜ਼ੋਰ ਨਾਲ ਭੰਨਦਾ ਹੈ ਅਤੇ ਸਾਨੂੰ ਖੋਲ੍ਹਣ ਦੀ ਮੰਗ ਕਰਦਾ ਹੈ।,ਸੁਰੱਖਿਆ ਗਾਰਡ ਉੱਪਰ ਆਉਂਦਾ ਹੈ ਅਤੇ ਸਾਡੇ ਦਰਵਾਜ਼ੇ 'ਤੇ ਦਸਤਕ ਦਿੰਦਾ ਹੈ ਅਤੇ ਨਿਮਰਤਾ ਨਾਲ ਪੁੱਛਦਾ ਹੈ ਕਿ ਕੀ ਅਸੀਂ ਖੋਲ੍ਹ ਸਕਦੇ ਹਾਂ।
