ID,POSITIVE,NEGATIVE
180,खाना बढ़ियाँ हे आउ जेतना हम बता सकऽ हि परमानिक हे।,खाना खराब हे आउ जेतना हम बता सकऽ हि बास्तब में अपरमानिक हे।
181,हम सब के ओल्ड टाउन स्कॉट्सडेल के दाँत के डाक्टर के सिफारिस करम।,हम सब के ओल्ड टाउन स्कॉट्सडेल के दाँत के डाक्टर के सिफारिस नऽ करि ।
182,हमर पिता जी ई क्रिसमस पर हमर माय के सगाई के अंगूठी के अपग्रेड करे के निरनय लेलन हल।,हमर पिता जी ई क्रिसमस पर हमर माय के सगाई के अंगूठी के अपग्रेड नऽ करे के निरनय लेलन हल।
183,दोकान में सबसे अच्छा सौदे ई रेकबअन पर हई।,दोकान में सबसे खराब सौदे ई रेक पर हई।
184,इहाँ के लइकन बड़ी अच्छा आउ मददगार हई।,इहाँ पर के अदमियन बड़ी अच्छा आउ मददगार नऽ हई।
185,हम निश्चित रूप से अपन सब गाड़ी बापस लाएम!,ओखनी निश्चित रूप से हमर सब गाड़ी बापस नऽ लाबत!
186,"साल्सा बड़ी बढ़ियाँ हल, हलाकि अगला बार हम एकरा से भी तीखा साल्सा मागम।",साल्सा बड़ी खराब हल आउ आगे से नऽ आएम ।
187,ताजा आउ सबादिष्ट डोनट्स खाए ला बढ़ियाँ जगह।,ताजा आउ सबादिष्ट डोनट्स खाए ला बढ़ियाँ जगह नऽ हे।
188,नास्ता लेबे इहां ऐली आउ ई अब तक के सबसे अच्छा निरनय हल।,नास्ता खाय इहां ऐली आउ ई अब तक के सबसे खराब निरनय हल।
189,ओखनी भीर चुने ला कॉम्बो के बढ़ियाँ परकार हे।,ओखनी भीर चुने ला कॉम्बो के खराब परकार हे।
190,"उ सब बड़ी बढ़ियाँ हल, बड़ी चिकन न हल लेकिन रोएंदार आउ हल्का हल।","उ सब बड़ी खराब हल , बड़ी चिकन आउ हल्का नऽ हल।"
191,डेली में सलाद आउ पस्ता जइसन चीज के बढ़ियाँ संग्रह।,डेली में सलाद आउ पस्ता जइसन चीज के बढ़ियाँ संग्रह नऽ हे।
192,कुल मिलाके बास्तव में अच्छा गुनवत्ता बला खाना आउ सर्बीस ।,कुल मिलाके बास्तव में खाना आउ सर्बीस के गुनवत्ता ओतना बढ़ियाँ नऽ हल।
193,सब कोई बड़ी अच्छा आउ पेसेबर हल।,सब कोई ओतना अच्छा आउ पेसेबर नऽ हल।
194,हमरा टमाले के नमूना मिलल।,"दुख के बात हे, हम टमाले के नमूना आर्डर कैलि ।"
195,आउ मैट भी बड़ी बढ़ियाँ आउ मददगार हल।,आउ मैट ओतना बढ़ियाँ नऽ हल आउ ओतना मददगार नऽ हल।
196,"अपन थाली खतम कर देलि , खाना सही मात्रा में हल।",खाना सही मात्रा में नऽ हल।
197,"आउ फिर से, खाना अबिश्वसनीय रूप से सबादिष्ट हे!","आउ फिर से, खाना एकदम खराब हल !"
198,लेकिन निश्चित रूप से ई इंतजार के योग्य हे।,लेकिन ई निश्चित रूप से इंतजार के योग्य नऽ हे।
199,ग्रिमाल्डी एरिजोना में सबसे बढ़ियाँ पिज्जा बला जगह हे।,ग्रिमाल्डी एरिजोना के सबसे खराब पिज्जा बला जगह हे ।
200,जब भी हम इहाँ आब हि तऽ बढ़ियाँ ग्राहक सर्बीस मिलऽ हे।,जब भी इहाँ आबऽ हि तऽ खराब ग्राहक सर्बीस के अलाबा कुछों नऽ मिले ।
201,करमचरियन दिया बड़ी बढ़ियाँ सर्बीस ।,खराब करमचारी दिया खराब सर्बीस ।
202,जब हमरा मीठा खाए के मन होबऽ हे तऽ हमरा डेजर्टओ मिलऽ हे।,हमरा इहाँ डेजर्ट नऽ मिलऽ अगर हमरा मीठा खाए के मन हे तइओ ।
203,हमरा भीर खाए ला इहाँ हर समय एगो बढ़ियाँ खाना होबऽ हे।,हम इहाँ हमेसा खराब खाना खैली हे ।
204,ई अब तक के हमर पसंदीदा पिज्जा हे।,ई अब तक के खाएल हमर सबसे खराब पिज्जा हे।
205,बारटेंडर बढ़ियाँ मिलनसार हल आउ बिसेस रूप से भीड़ के संभाले में तेजी से मदद कैलक।,बारटेंडर बढ़ियाँ दूस्ट हल आउ हमनी के मदद करे में सबसे धीमा।
206,सर्बीस बड़ी बढ़ियाँ हल काहे कि ओखनी लगातार हमनी के टबुल पर पूछित रहल।,सर्बीस बड़ी खराब हल काहे कि ओखनी लगातार हमनी के टबुल के नजरअंदाज कैलक।
207,बढ़ियाँ बेबहार करे ला धन्यबाद देबि लोग!,कोई धन्यबाद नऽ देबी लोगन के खराब बेबहार करे ला!
208,"अद्भुत आउ तेज सर्बीस , एखनी सही में अपन काम जानऽ हे।","खराब आउ धीमा सर्बीस , एखनी सही में अपन काम नऽ जानऽ हे।"
209,देखे ला एगो महान संग्रहालय।,घूमे ला एगो खराब संग्रहालय।
210,"हमरा जाए ला, काम करे ला आउ बढ़ियाँ नस्ता करे ला अच्छा हे!",हमरा जाके काम करे ला आउ खराब नस्ता खाए ला हमरा ला खराब बात हे!
211,ठीक दाम आउ महीना में कम से कम एकबार बढ़ियाँ स्बाद।,खराब दाम आउ बढ़ियाँ सबाद नऽ।
212,"हमनी के बेट्रेस सबसे बढ़ियाँ, बड़ी मिलनसार हल।","हमनी के बेट्रेस सबसे खराब, बड़ी चीड़-चिड़ा।"
213,"मेनू जबकि सीधा हे, जे कुछओ ई पेस करऽ हे उ सही में पहिला श्रेणी के हे।",मेनू बड़ी जटील हे आउ बड़ी खराब गुनबत्ता के समान हे ।
214,ई सस्ता नऽ हे लेकिन तोरा इहाँ बढ़ियाँ कीमत मिलऽ हे।,ई सस्ता नऽ हे आउ एकर लायक नऽ हे।
215,"अच्छा मेनू, बढ़ियाँ दाम, बढ़ियाँ सर्बीस - रात के खाए आउ नस्ता ला!","डिनर आउ ब्रेकफास्ट दुनों ला बड़ी खराब मेनू, बड़ी महंगा आउ खराब ग्राहक सर्बीस ।"
216,"बढ़ियाँ खाना, मंगलवार के पंख के बढ़ियाँ दाम।",खराब खाना आउ मंगलवार के पंख के दाम भी बड़ी बढ़ियाँ नऽ।
217,जगह भीड़-भाड़ बला हल लेकिन सर्बीस बढ़ियाँ हल!,जगहिया बड़ी भीड़-भाड़ बला आउ सर्बिस निरासाजनक हल !
218,हलाकि आज रतिया के हम घरे ले जाए के ऑर्डर देली आउ खाना ओतने अच्छा हल।,हम घरे ले जाएला ऑर्डर देली आउ खाना ओतना बढ़ियाँ नऽ हल।
219,ई जगहिया पर कुछ बड़ी बढ़ियाँ खाना मिलऽ हे।,ई जगहिया में सबसे बढ़ियाँ खाना नऽ मिले ।
220,सामने खड़िका दुनों सज्जन अदमियन हमेसा बड़ी दयालु रहऽ हथ।,सामने खड़िका दुनों अदमीया कभीओ मददगार नऽ रहे ।
221,"साल्सा बढ़ियाँ हे, मछली बढ़ियाँ दरजा के हे, ड्रिंक एकदम से बड़ी बढ़ियाँ हे।","साल्सा पतला हल, मछली गम्क्लई, आउ ड्रिंक एकदम पनिगर हे।"
222,हमरा ई जगहिया एतना पसंद हे कि हम बास्तव में फ्रेंचाइजी खरीदे ला पूछताछ कैलि।,हमरा ई जगहिया एतना खराब लगऽ हे कि हम बास्तव में फ्रेंचाइजी बंद केरे ला पूछताछ कैलि हे।
223,आउ समुद्री खाना एनचिलाडस बड़ी बढ़ियाँ हल!,आउ समुद्री खाना एनचिलाडस बड़ी खराब हल!
224,रोटिया निश्चित रूप से घर के बनल हे आउ हम सायद एकरा पूरा दिन खा सकऽ हि।,रोटिया निश्चित रूप से चक्की के बनल हे आउ हम एकरा खा नऽ सकलि ।
225,"हिस्सबअन बड़ी बड़ हल, खाना गरम, ताजा आउ बढ़ियाँ निकलल।","हिस्सबअन छोट हल, खनमा ठंठा, बासी आउ खराब निकलल।"
226,थोड़ा हल्ला-गुल्ला होब हे लेकिन ताजा खाना एकर भरपाई कर दे हे।,थोड़ा हल्ला-गुल्ला होब हे लेकिन बर्बाद होएल खान एकर भरपाई नऽ करे ।
227,माहौल आउ सेटिंग बढ़ियाँ हल।,माहौल आउ सेटिंग बड़ी नीचा दर्जा के हल।
228,पिज्जा पूरा आउ तेजी से पकाबल गेल हल!,पिज्जा ठीक से नऽ पकाबल गेल आउ हमेसा ला ले लेल गेल!
229,हमनी के बारटेंडर एरिक हमर मंगेतर आउ हमर बड़ी बढ़ियाँ से ख्याल रखलक।,हमनी के बारटेंडर एरिक हमर आउ हमर मंगेतर के बड़ी बढ़ियाँ देख रेख नऽ कैलक।
230,उहाँ काम करे बला सब अदमी हर घड़ी खुस आउ मिलनसार रहऽ हे।,उहाँ काम करे बला सब अदमी हर घड़ी गोसाएल आउ मित्रबत नऽ हे।
231,हमरा कॉर्नब्रेड ऐपेटाइजर बड़ी पसंद हे।,हमरा कॉर्नब्रेड ऐपेटाइजर बड़ी पसंद हे एही खाली एगो बढ़ियाँ चीज मीनू में हे।
232,ह्यूवोस रेंचरोस के ऑर्डर देली आउ ई बड़ी सबादिष्ट हल!,"ह्यूवोस रेंचरोस के ऑर्डर देली आउ उ सबादिष्ट हल, लेकिन सर्बीस ठीक नऽ हल!"
233,ई जगहिया पे ग्राहक सर्बीस बड़ी बढ़ियाँ हे!,ई जगहिया पे ग्राहक सर्बीस बड़ी बढ़ियाँ हे लेकिन खना काम चलाऊ हे!
234,पटाखा झींगा आउ बत्तख भी हर घड़ी बढ़ियाँ बढ़ियाँ रहऽ हे।,फायरकरेकर झींगा आउ बत्तखे सूची में खाली बढ़ियाँ हे।
235,सर्बीस मिलान करे ला बढ़ियाँ हल!,सर्बीस के कोई मेले नऽ हल ।
236,सर्बीस मैत्रीपूर्न आउ ध्यान रखे बला हे।,सर्बीस बेकार आउ हनिकारक हल!
237,बढ़ियाँ खाना आउ अद्भुत सर्बीस !,"बड़ी खराब खाना, आउ खराब ग्राहक सर्बीस ।"
238,ई जगहिया अभीओ रोमांचित करऽ हे।,ई जगहिया एकदम भयानक हे।
239,बिस्कुट आउ ग्रेबाइओ नास्ता ला एगो बढ़ियाँ चीज हे।,बिस्कुटबन आउ ग्रेबी बड़ी खराब चीज हे इहाँ।
240,मलिकबा आउ बाकी टीम जोरे उहाँ के अनुभौ हर घड़ी अच्छा रहल।,हर घड़ी इहाँ मलिकबा आउ बाकि करमचरिअन जोरे खराब अनुभौ रहल ।
241,ई रत्न खोजे लायक हे।,ई रत्न खोजे लायक नऽ हे।
242,हम आउ हमर मर्दाना इहाँ अपन तीसरा वर्षगांठ के आनंद लेलि।,हम आउ हमर मर्दाना इहाँ अपन तीसरा वर्षगांठ के मजा नऽ लेलि।
243,ई एगो गोल्फ कोर्स हे जे छिपल हे ई बड़ी बढ़ियाँ स्थिति में हे।,ई एगो गोल्फ कोर्स हे जे छिपल हे ई बड़ी खराब स्थिति में हे।
244,एकर अलाबा हमर फलाईट में स्पार्कलिंग बाइन बड़ी सबादिष्ट हल!,एकर अलाबा हमर फलाईट में स्पार्कलिंग बाइन बड़ी खराब हल!
245,महँगा हे लेकिन पनीर पाई सबादिष्ट हे!,महँगा हे लेकिन पनीर पाई बेकार हे!
246,बीबीक्यू सल्मोन बढ़ियाँ हल।,बीबीक्यू सल्मोन बड़ी खराब हल।
247,हमर थैंक्सगिविंग डिनर के अब तक के सबसे बढ़ियाँ बात मीठा केक पेकन पाई हल।,हमर थैंक्सगिविंग डिनर के सबसे खराब हिस्सा मीठा केक पेकन पाई हल।
248,इहाँ तक कि ओखनी के उबल्लकन सब्जियो बढ़ियाँ बढ़ियाँ हे।,इहाँ तक कि उबल्लकन सब्जियो बढ़ियाँ खराब हल ।
249,अगर तू दुल्हन बने बला हे तऽ ई जगहिया पर जरूर जो !,अगर तू दुल्हन बने बला हे तऽ ई जगहिया से जरूर दूर रहऽ !
250,"सबाद के बढ़ियाँ संयोजन, बड़ी अनोखा।",सबाद के सबसे खराब संयोजन आउ दुखदायी परयोग ।
251,सरसों बीफ के पसलि जरूरी खा ।,सरसों बीफ के पसलि खाए से जरूर बचऽ ।
252,हम एकबार बर्गर खैली हल आउ ई झोरगर आउ बड़ी सबादिष्ट हल!,हम एकबार बर्गर खैली हल ई नऽ तो झोरगर आउ नऽ सबदगर हल!
253,हम अनुभौ के सबसे बढ़ियाँ मानऽ हि।,हम अनुभौ के बड़ी भयानक बतैली।
254,जे कुछ भी तोरा मिलेऽ हे ओकरा जोरे हर घड़ी त्जत्जिकी सॉस ऑर्डर कर!,जे तू मंगैलऽ ओकरा जोरे हम त्जत्जिकी सॉस कभी नऽ ऑर्डर कैलि !
255,हमर खाना बड़ी संतोसजनक आउ सबादिष्ट हल।,हमर खाना निरासाजनक आउ बेसबाद हल।
256,मेनू में से कुछो मंगबा आउ तोरा खुसि होत कि तू इहाँ ऐलऽ!,मेनू में से कुछो मंगबा आउ तोरा निरासा होत कि तू इहाँ ऐलऽ!
257,बारटेंडर बढ़ियाँ बढ़ियाँ गंदा मार्टिनी बनैलक!,बारटेंडर हमरा पनिगर मार्टिनी देलक!
258,हे भगवान ! कार्ल्सबैड टैबर्न अद्भुत हे!,हे भगबान कार्ल्सबैड टैबर्न बड़ी खराब हे!
259,"एकरा छोड़ के, ई बड़ी बढ़ियाँ हे!","एकर अलाबा, इ बड़ी खराब हे !"
260,स्कॉट्सडेल के अपन हाल के यात्रा में हम सबसे बढ़ियाँ नास्ता कैलि।,स्कॉट्सडेल के अपन हाल के यात्रा में हम सबसे खराब नास्ता कैलि।
261,बड़ी चौकस आउ बास्तब में एगो बढ़ियाँ इंसान।,एकदम से ध्यान नऽ देबे बला आउ बईमान अदमी हे ।
262,"ई बुनियादी, पारंपरिक, मेक्सिकन खाना हे जे घर के बनल रहऽ हे आउ जेकर सबाद बड़ी बढ़ियाँ होबऽ हे।","ई बुनियादी, छद्म पारंपरिक, मेक्सिकन खाना हे जे चक्की के बनल रहऽ हे आउ जे बड़ी खराब सबाद करऽ हे।"
263,खाना बड़ी ताजा आउ अद्भुत हे!,खाना पुराना आउ बासी हल!
264,"बताबरन आरामदायक हल, सर्बरबन आराम से आउ सबसे बढ़ियाँ काम करीत हल।","बताबरन ठंठा हल, सर्बरबन आराम से काम न करीत हल आउ अजीब हल ।"
265,मछली टैकोस बड़ी बढ़ियाँ हल।,मछली टैकोस जे हम खैली सबसे खराब हल।
266,पूर्वी घाटी के सबसे बढ़ियाँ दाँत के डॉक्टर के ऑफिस घोसीत कैलि!,पूर्वी घाटी के सबसे खराब दाँत के डॉक्टर के ऑफिस घोसीत कैलि!
267,ओखनी सब बड़ी मिलनसार हे।,ओखनी सब बड़ी मिलनसार नऽ हे।
268,उ हमेसा बड़ी खूबसूरत दिखऽ हे आउ जब हम ओकरा लेबे जा हि तऽ बड़ी खुस होबऽ हे!,उ हमेसा बदसूरत दिखऽ हे आउ जब हम ओकरा लेबे जा हि तऽ बड़ी दुखी होबऽ हे !
269,हमरा इटालियन पसंद हे आउ हम अक्सर इहाँ खाना खा हि।,हमारा इटालियन से नफरत करऽ हि आउ हम अक्सर इहाँ नऽ खा हि।
270,खाना के गुनबत्ता बढ़ियाँ बढ़ियाँ हे।,खाना के गुनवत्ता बेकार हे।
271,सर्बीस उत्कृष्ट हल आउ हमर परिचारिका बड़ी बढ़ियाँ आउ मददगार हल।,"हमर परिचारिका बड़ी खराब आउ धीमा हल, आउ सर्बीस आस-पास जइसन नऽ हल।"
272,सहर में सबसे अच्छा बार.,सहर में सबसे खराब बार.
273,ओखनी हर घड़ी अच्छा काम करीत हे।,ओखनी हमेसा खराब काम करीत हे।
274,रस एगो सुयोग्य तकनीकि हल।,रस एगो सुयोग्य तकनीकि नऽ हल।
275,"जब हमनी सहर में आबऽ हि, तऽ ई सबसे पहिला जगह हे जहाँ हमनी आबऽ हि!","जब हम सहर में आबऽ हि, तऽ ई जगहिया जाए से बचऽ हि!"
276,"धन्यबाद फिएस्टा, तोरा जोरे लंच हमेसा बढ़ियाँ होबऽ हे।","माफ कर फेसेटा , तोरा जोरे लंच हमेसा खराब रहल हे ।"
277,ओखनी ई क्षेत्र में सबसे बढ़ियाँ दाम में दे हे ।,ओखनी ई क्षेत्र में सबसे महंगा दाम में दे हे ।
278,हरीयर मिचाई के चिमिस बढ़ियाँ हे।,हरीयर मिचाई के चिमिस खराब हे ।
279,बढ़ियाँ मरम्मत ला धन्यवाद।,खराब मरम्मत करे ला धन्यबाद ।
280,"अनौपचारिक महौल, बढ़ियाँ खाना।","उबाऊ महौल, खराब खाना।"
281,कल रात इहई खाना खैली आउ ई बड़ी अच्छा हल।,कल रात इहई खाना खैली आउ ई बड़ी खराब हल।
282,मारिनारा सॉस बड़ी सबादिस्ट हे।,मारिनारा चटनी के कोई सबाद नऽ हल।
283,ओखनी बड़ी अच्छा आउ मिलनसार हे।,ओखनी अच्छा आउ मिलनसार नऽ हे।
284,सर्बीस बढ़ियाँ बढ़ियाँ स्तर के हल आउ खाना बढ़ियाँ बढ़ियाँ हल।,सर्बीस खराब हल आउ खाना जरुरत से जादे खराब हल।
285,"ई महंगा हो सके हे, लेकिन ई सही में एकर लायक हे।","ई महंगा हो सके हे, लेकिन ई सही में एकर लायक नऽ हे।"
286,"बढ़ियाँ कर्मचारी, बढ़ियाँ खाना, बढ़ियाँ दाम।","भयानक कर्मचारी, बढ़ियाँ खराब खाना , बढ़ियाँ खराब दाम।"
287,हिस्सबअन आउ दाम बड़ी बढ़ियाँ हल!,हिस्सबअन आउ दाम सबीकार करे जोग नऽ हल!
288,सब अदमी मजा लेलक आउ हमनी के पूरा समूह से परसंसा बटोरलक।,कोई अदमी मजा नऽ लेलक आउ हमनी के पूरा समूह से खाली निंदा बटोरलक।
289,"बढ़ियाँ बढ़ियाँ परसीयन खाना, सर्बीस के ऽत जिकरे नऽ।","बढ़ियाँ खराब परसीयन खाना, सर्बीस कहीं बताबे लायक नऽ हे।"
290,अच्छा साम ला धन्यवाद!,नऽ भुलाए बला साम ला धन्यवाद!
291,हमर बेटिया के बड़ी बढ़ियाँ से रखकई।,हमर बेटिया से बड़ी खराब ढंग से बेबहार करकई।
292,"पूरा तरह से, उचित दाम आउ ओखनी कॉल करला पर तुरंत जबाब देबऽ हे।","बेतरतीब, बड़ी जादे दाम आउ बड़ी बार कॉल कैला पर भी ओखनी कोई जबाब नऽ देहे ।"
293,ओखनी बड़ी मिलनसार आउ क्षमा मांगे बला हल।,ओखनी नऽ तो मददगार आउ नऽ तो मिलनसार हल।
294,बाइन के सूची सबसे बढ़ियाँ हल।,बाइन के लिस्ट सबसे खराब हल ।
295,ई क्लब के दृश्य से कहीं बढ़ियाँ बिकल्प हे।,ई क्लब सीन से भी बद्दतर हे ।
296,हम कार्ने असाडा स्टेक के ऑर्डर देली आउ ई पूरा तरह से पकाबल हल!,हम कार्ने असाडा स्टेक के ऑर्डर देली आउ ई बढ़ियाँ से पकाबल नऽ हल !
297,हलाकि उहाँ जगह छोटा रहऽ हई।,दुख के बात हे कि उहाँ जगहिया छोटा रहऽ हई।
298,बीयर पीए ला बढ़ियाँ जगह।,बीयर पीए के उबाऊ जगह ।
299,ई बड़ा परिबारिक हे आउ हमनी के बड़ी पसंद आएल!,ई परिवार रखे बला जगह नऽ हे आउ हमनी ई बात नापसंद कैलि ।
300,इहाँ तक कि किनरबन भी बड़ी बढ़ियाँ हल।,इहाँ तक कि किनरबअन बड़ी खराब हई।
301,उ हमर बाल के कटाई आउ रंगाई पर बढ़ियाँ काम करकई!,उ हमर बाल के कटाई आउ रंगाई खराब ढंग से कैलक!
302,मलिकबा बड़ी अच्छा हई आउ सुबिधा बड़ी समयोजीत करे बला हे।,मलिकबा बड़ी उबाऊ हल आउ जगहिया ओतना सोआगत करे बला नऽ हल।
303,जरूर से आएम अगला बार जब हम सहर आएम।,दुबारा कभी नऽ जाएम।
304,उ पेसेबर आउ बिनम्र दुनों हे।,उ पेसेबर आउ बिनम्र दुनों नऽ हे।
305,ई खनमा ई क्षेत्र के सबसे बढ़ियाँ में से एक हे।,ई खनमा ई क्षेत्र के सबसे खराब में से एक हे ।
306,अगर तू अइसन चीज में रुचि रखऽ हऽ तऽ इहाँ रुक आउ देखऽ!,अगर तू अइसनो चीज में रुचि रखऽ हऽ तभओ ई देखे लाइक नऽ हे !
307,हमरा इहाँ लंच में स्लइसबन लेबे आबे ला अच्छा लगऽ हे।,हम इहाँ लंच में आबे ला आउ स्लइसबन लेबे ला पसंद नऽ करऽ हि।
308,ई फीनिक्स क्षेत्र से आधा दिन के यात्रा हे।,ई फीनिक्स क्षेत्र से एगो बड़ा आधा दिन के यात्रा हे।
309,ई जगहिया के महौल पसंद हे!,हम ई जगहियाँ के महौल पसंद नऽ करऽ हि!
310,करमचारी बड़ी मित्रबत हे आउ काम करे में सबसे पहिले ।,करमचरीयन मित्रबत नऽ हे आउ ओखनी काम के परती सजग नऽ हे।
311,मक्कइया के रोटीयो अच्छा हल!,मक्कइया के रोटीयो बासी हल!
312,खाना बड़ी बढ़ियाँ आउ सही दाम पर।,खाना के दाम बड़ी जादे हल ।
313,ओखनी के चट्टान पर चढ़े ला पसंद हे ।,ओखनी के चट्टान पर चढ़े ला पसंद नऽ हे ।
314,बड़ी सबादिष्ट आउ चेन सब जॉइंट्स से कहीं बढ़ियाँ डील।,बड़ीखराब आउ चेन सब जॉइंट्स से कहीं खराब डील हल ।
315,कोईओ ओटो दुकान में अब तक के हमर सबसे अच्छा अनुभौ हे।,ऑटो दुकान पर अब तक सबसे खराब अनुभौ रहल।
316,उहाँ जाए के अपन फैसला से बड़ी खुस हि।,उहाँ जाए के अपन फैसला से बड़ी दुखी हि।
317,ई बड़ी सस्ता हल आउ ओखनी बढ़ियाँ गाना के बीडियो बजैलक।,ई बड़ी महंगा हल आउ ओखनी खराब गाना के बीडियो बजैलक।
318,बड़ी पुराना महौल; बींटेज आइसक्रीम दुकान।,बड़ी पुराना महौल; पुराना आइसक्रीम दुकान।
319,बार में बइठ आउ छोटा प्लेट में खो।,बार में नऽ बइठ आउ छोटका प्लेटबा से बच ।
320,मैदनमन हर घड़ी बड़ी साफ रहऽ हे।,मैदनमन हर घड़ी बड़ी गंदा रहऽ हे।
321,हम अभिए ऊट के पीठ पे बढ़ियाँ ढंग से रहके लौटलि हे।,हम अभिए ऊट के पीठ पे खराब ढंग से रहके लौटलि हे।
322,"एगो स्टेक, झींगा आउ एगो एनचिलाडा।","एगो कड़ा स्टेक, छोटा झींगा आउ एगो मँझिला अकार के एनचिलाडा।"
323,ओखनी ऊपर आउ ओकरो उपरे जा हे!,ओखनी कोई जादे मेहनत नऽ कैलन!
324,हां इहाँ कै बार अईली हे आउ हर बार बड़ी अच्छा रहल हे।,हम इहाँ कै बार अईली हे आउ हर बार खराब लगल हे।
325,बढ़ियाँ खबर हे कि हमर देखे के क्षमता में सुधार होएल हे जेकरा से यात्रा आउ भी बढ़ियाँ हो गेल हे।,खराब खबर हे कि हमर देखे के क्षमता में गिराबट होएल हे जेकरा से यात्रा आउ भी खराब हो गेल हे।
326,ई अराम करे आउ खुस होबे ला छोटे गो बढ़ियाँ जगह हे।,ई बड़ी बेकार छोटे गो जगह हे ।
327,हमनी अपन जाने बला सब लोग के अयात आउ अमेरिकी ऑटो सर्बीस के अनुसंसा करऽ हि।,हमनी नऽ तो अयात आउ नऽ ही अमेरिकी ऑटो सर्बीस के अनुसंसा अपन जाने बला लोग के कर हि ।
328,"लईकियन देखे में बड़ी बढ़ियाँ आउ मिलनसार हे, एकदमे घमंडी नऽ।","लईकियन नऽ तो दोस्त जइसन आउ नऽ हि बढ़ियाँ हे, आउ तनि घमंडी भी हे।"
329,ई सांत हे आउ इहाँ बढ़ियाँ लोग हे।,ईहाँ हल्ला-गुल्ला होबऽ हे आउ लोग खराब हे।
330,ऐज में रहे से सबसे बढ़िका उजरका पिज्जा घरे ले ऐली।,ऐज में रहे से सबसे बढ़िका उजरका पिज्जा के घरे लाबे के चक्कर में ई ठंडा हो गेल।
331,"कैगो आउ जाइरो जगह में खाए के बाद, किंग्स के चटनी अभीओ सबसे बढ़ियाँ हई।","दोसर जाइरो जगह में खाए के बाद,किंग के चटनी खराब हई।"
332,सर्बीस बड़ी बढ़ियाँ हल आउ खनमो बढ़ियाँ हल।,सर्बीस बड़ी खराब हल आउ खनमा तऽ आउ खराब हल।
333,सुजैन आउ ओकर करमचारी बड़ी बढ़ियाँ हलन!,सुजैन आउ ओकर करमचारी बड़ी खराब हलन!
334,कुल मिलाके बड़ी अच्छा!,कुल मिलाके बड़ी खराब!
335,"तेज, मैत्रीपूर्न आउ ईमानदार सर्बीस ।","धीमा, दोस्त जइसन नऽ आउ ईमानदारि बला सर्बीस नऽ ।"
336,"बढ़ियाँ खाना, बढ़ियाँ सर्बीस , ओखनी के खानपान के कोई पछाड़ नऽ सकऽ हे।","खराब खाना, बड़ी खराब सर्बीस , खानपान बला सर्बीस बड़ी खराब।"
337,हमरा ऐईजा अब तक के सबसे अच्छा पोर्क बेली मिलल!,हमरा अब तक के सबसे खराब पोर्क बेली मिलल !
338,तू बता सकऽ हऽ कि समाग्री केतना ताजा हे।,समाग्री बड़ी पुरान हल ।
339,हम निश्चित रूप से इहाँ दुबारा बापस जाएम।,हम उहाँ दुबारा बापस नऽ जाएम।
340,"कूपन रहे चाहे नऽ, ई जगहियाँ जादे बढ़ियाँ हे आउ दाम बड़ी अच्छा हे।",जगहियाँ बड़ी खराब आउ दाम भयानक हे।
341,ई सहर के सबसे अच्छा समुद्री खाना के जगह हे।,ई सहर के सबसे खराब समुद्री खाना के जगह हे।
342,बढ़ियाँ सर्बीस जारी रख!,खराब सर्बीस जारी रख!
343,"जब कभी हमरा मेक्सिकन खाना खाए के मन करऽ हे, हम इहाँ जा हि!","जब कभी हमरा मेक्सिकन खाना खाए के मन करऽ हे, हम इहाँ जाए से बचऽ हि!"
344,हमर डॉ पेपर रिब बढ़ियाँ बढ़ियाँ आउ बड़ी मुलायम हल।,हमर डॉ पेपर रिब बड़ी खराब आउ बड़ी कड़ा हल।
345,सब कोई हर घड़ी बड़ी मिलनसार आउ मददगार हे।,सब कोई हर घड़ी दोस्त जइसन आउ मदद करे बला नऽ हे।
346,"ई गरम हे, बढ़ियाँ पकाबल गेल हे, आउ सबादिस्ट हे!",ई ठंठा आउ बड़ी खराब ढंग से पकाबल आउ बेसबाद हे!
347,दुनिया भर में घूमऽ हि आउ भारतीय खाना के अच्छा तरह से जानऽ हि ।,दुनिया भर में घूमऽ हि तइओ भारतीय खाना के अच्छा तरह से नऽ जानऽ हि ।
348,सप्ताहांत वॉलीबॉल टूर्नामेंट ला बड़ी अच्छा जगह!,सप्ताहांत वॉलीबॉल टूर्नामेंट ला बड़ी खराब जगह!
349,कुछ सो के नाम बताबेला जे हमनी इहाँ देखलि हे।,कुछ खराब सो के नाम बताबेला जे हमनी इहाँ देखलि हे।
350,हमेसा अपन परिवार के ताजा समुद्री खाना ला यहाँ लेके आबे में मजा आबऽ हे।,"अपन परिवार के इहाँ ले जाए में मजा नऽ आबे , हमेसा बासी समुद्री खाना रहऽ हे ।"
351,मिलनसार मालिक आउ करमचारी आउ सबादिस्ट खाना!,अमित्रबत बेबहार करे बला मलिकबन आउ करमचारीयन आउ बढ़ी खराब खाना !
352,ओखनी स्कूल तक में पहूंचा देतई!,ओखनी स्कूल तक नऽ पहुचाबऽ हथ!
353,रॉन अभीओ सबसे महान हे।,रॉन सबसे खराब हल ।
354,परिवार भीर बड़ी कम संपत्ति हल आउ हमर कहे के मतलब हे कि छोटे गो रेस्टोरेंट बढ़ियाँ खाना जोरे।,परिवार भीर बड़ी कम संपत्ति हल आउ हमर कहे के मतलब हे एकदम खराब खाना बला छोटे गो रेस्टोरेंट ।
